bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 0.7268211027482046 0.08931527362952889 18.447725645622345 0.06496982749816663 18.149679770041427 0.14082732222795044 59270.168442451046 0.5482039454112064 0.471 0.466 0.877 0.881
J-c-o 1D3 True O94 19.19222725762785 0.06730952016601185 0.8843988337851421 0.08659395780602915 18.493962676888206 0.08066478523961688 18.344357752486737 0.12059538336861204 59269.32191087241 0.5406885599390443 0.587 0.576 0.841 0.85
