bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  False O94 0 59346.81888916424 0.34 34.08577236032314 0.15840238168700554 2.5003890594022575 0.03 0 0.06 None None None None
J-c-o 1D3 False O94 0 59345.767233079205 0.34 33.98717412701445 0.1602115265234608 2.5219732533323107 0.03 0 0.06 None None None None
