bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 0.656588195006255 0.11886268312580643 17.56341758553794 0.05389726775860946 16.691756650348054 0.22811458165753795 58904.70405200866 1.011720823903832 1.751 1.721 0.081 0.088
J-c-o 1D3 True O94 17.85889250513121 0.11072592490205316 0.822863457299838 0.1981197673180768 17.598207691084436 0.059065595168200306 17.33265215851469 0.3602640630413863 58906.047662544566 1.187692512076779 None None None None
