bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  False O94 0 59456.4144334215 0.3736343908431914 36.443215238351904 0.18373864556515346 1.0355641285046122 0.053708237473255954 0.6774657022476481 0.10972373094563212 None None None None
c-o  False F19 6 None None None None None None None None None None None None
c-o-ztfg  False F19 6 None None None None None None None None None None None None
c-o-ztfg-ztfr  False O94 0 59456.334524203274 0.4349582047053121 36.34274057058337 0.19053137902110487 1.0486332470582056 0.08694119473376698 0.7803128334302633 0.07011607028992653 None None None None
c-o-ztfg-ztfr  False F19 6 None None None None None None None None None None None None
c-o-ztfr  False F19 6 None None None None None None None None None None None None
c-ztfg-ztfr  False F19 6 None None None None None None None None None None None None
J-c-o 1D3 False O94 0 59456.22583452162 0.7972796788456842 35.43532436765106 0.27455140489593477 1.1310974567660443 0.0645598495962024 1.6328358681505424 0.08836455077692813 None None None None
J-c-o 1D3 False F19 6 None None None None None None None None None None None None
J-c-o 2D False O94 0 59456.227870718474 0.4821978237903255 35.49710600155517 0.23082249622873904 0.8488958866515708 0.06951603972276459 1.3149814119945333 0.10416209600320123 None None None None
J-c-o 2D False F19 6 None None None None None None None None None None None None
J-c-o-ztfg 1D3 False F19 6 None None None None None None None None None None None None
J-c-o-ztfg 2D False F19 6 None None None None None None None None None None None None
J-c-o-ztfg-ztfr 1D3 False O94 0 59452.81109795633 0.742353708501634 35.385086010515934 0.16960213963284448 0.4551768849875354 0.044883585565657975 0.6826433682785831 0.12106871662730777 None None None None
J-c-o-ztfg-ztfr 1D3 False F19 6 None None None None None None None None None None None None
J-c-o-ztfg-ztfr 2D False O94 0 59454.40368839743 0.7349578378067434 35.54597638739246 0.17877461927680807 0.5592596783101775 0.05359531299867775 0.7680312849474139 0.11588039614971966 None None None None
J-c-o-ztfg-ztfr 2D False F19 6 None None None None None None None None None None None None
J-c-o-ztfr 1D3 False F19 6 None None None None None None None None None None None None
J-c-o-ztfr 2D False F19 6 None None None None None None None None None None None None
J-c-ztfg-ztfr 1D3 False F19 6 None None None None None None None None None None None None
J-c-ztfg-ztfr 2D False F19 6 None None None None None None None None None None None None
J-o-ztfg-ztfr 1D3 True F19 6 59451.437283304644 1.5170706431836058 35.25650897569547 0.24763836751016452 0.3591310136813673 0.09061526284522972 1.165419007952558 0.1093636229954153 2.94 2.797 0.004 0.007
J-o-ztfg-ztfr 2D True F19 6 59453.87649601393 1.259945811510577 35.546019253943186 0.22544655621282303 0.507343232672316 0.08815806032573675 1.0563784361726385 0.09663021292136327 2.481 2.417 0.011 0.013
J-o-ztfr 1D3 True O94 0 59456.210130165 0.9504297813760105 35.41906587195018 0.2501313941274269 1.1328905107331348 0.07824935147900094 1.5622165690634582 0.1107237354761542 1.049 1.023 0.394 0.412
J-ztfg-ztfr 1D3 False O94 0 None None None None None None None None None None None None
J-ztfg-ztfr 1D3 False F19 6 None None None None None None None None None None None None
J-ztfg-ztfr 2D False O94 0 59455.1414037038 1.1036313862514018 35.63502583521819 0.2392176991888364 0.721891446048123 0.14223808548135983 0.9041278197235151 0.15188833397194676 None None None None
J-ztfg-ztfr 2D True F19 6 59455.92785947686 0.9540542460395538 35.73284035746524 0.26840101560891977 0.7916788750633872 0.1386203855635724 1.0070407854556258 0.10845322257829824 1.892 1.732 0.169 0.188
o-ztfg-ztfr  True F19 6 59454.972889503166 4.258418552075721 36.53805627606561 0.24839671981927902 1.2652839632831245 0.43895705308467386 0.8470389085130436 0.21104805001528906 1.281 1.275 0.269 0.271
ztfg-ztfr  False O94 0 None None None None None None None None None None None None
ztfg-ztfr  False F19 6 None None None None None None None None None None None None
