bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59508.13376535459 7.712546114147599 6.951011475115688 5.188441698523441 -1.233037545437766 7.623756011757823 0.7233101191774719 5.930323616665249 -1 -1 -1 -1
c-o  True F19 59506.564330913374 0.2544084917106187 6.480601052305609 0.07643378845434595 0.4642292169339688 0.27257263240463736 0.03330918242580889 0.05624229940775918 2.914 1.824 0.0 0.004
c-o  True F99 59506.61074235102 0.2188729207679819 6.385339219032067 0.0696191919821093 0.3863989944946815 0.24547245741365084 0.008462926118634716 0.05167608954077802 1.915 1.861 0.002 0.003
c-o-ztfg  True F19 59506.475067382045 0.21591940409388868 6.471252973725188 0.039306723802198774 0.4128488072157891 0.23531357276556494 0.02888398291973685 0.03365214728055996 3.104 1.991 0.0 0.001
c-o-ztfg  True F99 59506.536382542356 0.18253697253142942 6.37710453535755 0.036973471418220306 0.33077782522649823 0.20923961818583942 0.004695874111729049 0.03162707948311516 1.866 1.814 0.002 0.003
c-o-ztfg-ztfr  True F19 59506.56401844838 0.19701937826072563 6.394727718991468 0.037445764324505755 0.46659273883264085 0.1990568578644941 0.038548673968693895 0.02995872561258969 1.809 1.233 0.001 0.143
c-o-ztfg-ztfr  True F99 59506.62981820005 0.16164026018794772 6.397541313316931 0.035131466331810066 0.4033505599712231 0.1737099711432055 0.03903672581359817 0.02804527988863624 1.783 1.605 0.001 0.008
c-o-ztfr  True F19 59506.663847182186 0.2178504867926677 6.511842559296464 0.06966627871709616 0.5174961176765605 0.2158801460141326 0.07451562739117937 0.05066672492622718 2.808 1.681 0.0 0.005
c-o-ztfr  True F99 59506.71626281041 0.17756147201445427 6.420371515458498 0.06252774336867327 0.4611535867063925 0.18874463724088855 0.05127870729429157 0.0458380218885693 1.784 1.602 0.002 0.011
c-ztfg  True F99 59505.32934429601 1.1056947707558187 6.374046866208683 0.05312379442158981 0.7185392418248964 0.8064452731311686 0.06193340117475501 0.10048188172294813 1.088 1.073 0.36 0.368
c-ztfg-ztfr  True F19 59505.80915661459 0.5990190250423666 6.493430868634345 0.04244866376441623 0.6856250891863029 0.4051645880003876 0.10162546843283193 0.03832385470744856 3.661 2.051 0.0 0.014
c-ztfg-ztfr  True F99 59505.858026273905 0.5220158052364265 6.400513562245023 0.03943810519021176 0.6647047248524738 0.3532774252183705 0.07499356348995806 0.0351798443499757 0.618 0.593 0.842 0.862
c-ztfr  True F99 59506.353312450505 0.6555466386544546 6.457666258244023 0.08070690412800864 0.5510141756403378 0.3905439533076128 0.11151193358555068 0.06138001410693988 0.335 0.32 0.964 0.969
J 1D3 True F99 59504.7366644757 1.2608108033308139 19.47636521631899 77.54398631637746 -14.068427880881716 20.876615710377624 4.6077231517773125 26.251003316778977 -1 -1 -1 -1
J 2D True F99 59504.83712969578 1.213928512733988 19.740423432210193 85.35844059786858 -13.586622362431672 20.92111949937798 4.694062269968651 28.905026597123783 -1 -1 -1 -1
J-c 1D3 True F99 59505.71591649894 0.18542495076579796 6.286971484136686 0.07803434083852222 0.07896509522174136 0.7038251476421837 -0.02086284870628112 0.0366606041738353 2.412 2.188 0.047 0.068
J-c 2D True F99 59505.7851418519 0.19569599704108342 6.287869325275276 0.0773845322603572 0.09087573434010426 0.7004280259782938 -0.026610518307683483 0.03763799836403988 1.952 1.78 0.099 0.13
J-c-o 1D3 True F99 59506.13573368676 0.14239100858190293 6.320123043750106 0.04787937335478443 0.04352285427740582 0.21531079204165465 -0.019494980232312567 0.03098761231407829 2.355 2.207 0.0 0.0
J-c-o 2D True F99 59506.18888205751 0.14602869668133525 6.316993289575908 0.04806616585661394 0.08639504402700653 0.2179112598935109 -0.026328090070978624 0.031489893267430326 2.163 2.087 0.0 0.0
J-c-o-ztfg 1D3 True F99 59506.1593189758 0.13156018469664899 6.345770017682301 0.03079753410495258 0.11235882400012619 0.19339875864896272 -0.006931178077348528 0.0228782515678249 2.225 2.122 0.0 0.0
J-c-o-ztfg 2D True F99 59506.20817847985 0.1348022252479905 6.345165279086627 0.03085599455563958 0.14831963095067502 0.19553333918080487 -0.011809908787917326 0.023208993208701255 2.092 2.017 0.0 0.0
J-c-o-ztfg-ztfr 1D3 True F99 59506.24761025311 0.122796690501211 6.354877154496734 0.029685737481377747 0.2566528088612355 0.16704733228658003 0.013082437414212306 0.021678232736579692 2.27 1.953 0.0 0.0
J-c-o-ztfg-ztfr 2D True F19 59506.47774909668 0.18747893520560271 6.381064746444956 0.03408067012124347 0.45631230849647086 0.19840767686980817 0.027122533431501956 0.024987143212756267 2.34 1.192 0.0 0.174
J-c-o-ztfg-ztfr 2D True F99 59506.47762315704 0.18736762113154884 6.477264539939463 0.0341187364155286 0.454382817514425 0.19830888346494968 0.0512622435017062 0.02502031833153448 3.206 1.689 0.0 0.002
J-c-o-ztfg-ztfr 2D True O94 59506.47780297896 0.18726633703674123 6.477257341114969 0.034108585112229965 0.45429114062861387 0.19824036605871204 0.05125522392356205 0.025007830053047277 3.31 1.741 0.0 0.001
J-c-o-ztfr 1D3 True F99 59506.244652179215 0.12972355109240855 6.329958426777969 0.044312712344678706 0.22559973212140744 0.17916735287192956 -0.0037719495474797145 0.02969449806169003 2.265 2.004 0.0 0.0
J-c-o-ztfr 2D True F99 59506.29172152203 0.13262841080182394 6.325510296063365 0.04452083657204991 0.25220978281157336 0.18050371458648712 -0.010094211504083394 0.03008972220258303 2.163 1.908 0.0 0.0
J-c-ztfg 1D3 True F99 59505.72513687803 0.17831526007186324 6.354121392143922 0.036864192791498565 0.6157179082570124 0.429928667200597 0.002539918127595266 0.02739804978399508 1.888 1.676 0.057 0.099
J-c-ztfg 2D True F99 59505.787565221486 0.18743439501708561 6.353154125530553 0.03687302698296573 0.5996472819608367 0.43045333360180765 -0.0028867863658041714 0.028559818219136196 1.654 1.488 0.104 0.155
J-c-ztfg-ztfr 1D3 True F99 59505.748041420564 0.16582613868777218 6.364172264925701 0.031953995358817676 0.7458324082462473 0.2857764496811162 0.029180586622101354 0.023567269843757226 2.396 1.147 0.001 0.301
J-c-ztfg-ztfr 2D True F99 59505.79311935886 0.17210438493021968 6.364001231246331 0.032023701357941525 0.7310428163663829 0.28616133176183317 0.027619551357419583 0.024008335761254954 1.84 1.077 0.018 0.37
J-c-ztfr 1D3 True F99 59505.75793936555 0.17223243608450406 6.335308284761937 0.04968296009193758 0.6741196371448148 0.33155362929086685 0.012014360982270326 0.031562772010168605 2.113 1.158 0.011 0.304
J-c-ztfr 2D True F99 59505.80925199138 0.1789137942645603 6.333897695150664 0.04993756300954653 0.6589827307951374 0.331844744843018 0.009195177055696065 0.03224314202532513 1.696 1.057 0.055 0.393
J-o 1D3 True F99 59506.08966492313 0.15160255540615597 6.386803802476619 0.08837121263258707 -0.01587715151179374 0.23588472053408463 0.015475824950556688 0.05047047647624076 2.574 2.483 0.0 0.0
J-o 2D True F99 59506.15880745627 0.15844809116789488 6.358909562679637 0.09142404064623712 0.04922728595451969 0.24044235702848538 -0.004251329086244774 0.053090208383304444 2.446 2.366 0.0 0.0
J-o-ztfg 1D3 True F99 59506.11816464113 0.14003616275931954 6.359475871797827 0.03449395478375688 0.05644407527742383 0.21143080834234082 -0.0008856302073600895 0.023942034563691265 2.437 2.348 0.0 0.0
J-o-ztfg 2D True F99 59506.172487187134 0.14392501909703606 6.3574455293614385 0.03451142724025049 0.10282589503169348 0.21432416829683215 -0.006247402921397166 0.0242837312930525 2.308 2.238 0.0 0.0
J-o-ztfg-ztfr 1D3 True F99 59506.255663408534 0.12761963055406284 6.355676856446747 0.03295753034671815 0.2728800276149491 0.1772847145348816 0.011873189382824742 0.023069381177886615 2.468 2.132 0.0 0.0
J-o-ztfg-ztfr 2D True F99 59506.30513324067 0.13073386732084907 6.35303681852484 0.03299016854521589 0.303860043372068 0.17883801101869443 0.007109685220122562 0.02331024073965718 2.364 2.04 0.0 0.0
J-o-ztfr 1D3 True F99 59506.276023730505 0.13579471340068094 6.277486144828713 0.07248207747885345 0.273389420983451 0.18941424996346226 -0.03431512869103822 0.04575881951397417 2.49 2.188 0.0 0.0
J-o-ztfr 2D True F99 59506.340650440005 0.1400490504731559 6.248418001397538 0.07530199014074258 0.31933091669822145 0.19156869696275775 -0.056449782459965424 0.04816774824552439 2.3 2.059 0.0 0.0
J-ztfg 1D3 True F99 59505.71083446294 0.18055776937347395 6.367654353660683 0.04100703301329464 0.6801764188948902 0.5869278767771876 0.0036331881900628603 0.02775454887871487 3.444 3.147 0.008 0.013
J-ztfg 2D True F99 59505.77376853465 0.1895214379498765 6.366825222256051 0.041063494236053995 0.6546340199701113 0.5889994083448227 -0.0021580857977436347 0.028986771898504567 3.0 2.77 0.017 0.026
J-ztfg-ztfr 1D3 True F99 59505.75700719 0.1674552986583882 6.3616143377501455 0.034655236258785777 0.8872441299988786 0.31766805243056057 0.028012087292758465 0.0241992651273206 3.028 1.419 0.0 0.141
J-ztfg-ztfr 2D True F99 59505.80333364714 0.1740403623588321 6.361050869141806 0.03475186260907504 0.87484997051077 0.3181468539844937 0.026215969833201624 0.024662772039306453 2.301 1.327 0.005 0.188
J-ztfr 1D3 True F99 59505.77983518354 0.18013523792762648 6.244653600128367 0.07782555086120534 0.8761850148669831 0.3677528383173597 -0.04104585733799807 0.04596163899647594 1.395 1.25 0.184 0.259
J-ztfr 2D True F99 59505.847077898936 0.18922123298232257 6.2309095683606035 0.08010039967066036 0.8608981593088255 0.3681173462041037 -0.052074844522898026 0.048192644758500526 1.165 1.054 0.313 0.394
o  True F99 59506.63465877771 0.22053464176757367 8.011717585430445 1.0338087550562396 0.05460124273580903 0.34354041475746294 1.053559521035548 0.6393829300904926 2.106 2.049 0.001 0.002
o-ztfg  True F99 59506.55434206905 0.20470590071665962 6.383086505469395 0.039745152969699576 0.36417001243604763 0.23836723993985 0.007101860311707918 0.03236579074499275 2.109 2.051 0.0 0.001
o-ztfg-ztfr  True F19 59506.614018115 0.2058923369320453 6.484719245505934 0.04055987594998745 0.5314157932012523 0.21259517722289992 0.05689551360707654 0.031481993638687436 2.91 1.82 0.0 0.001
o-ztfg-ztfr  True F99 59506.68112077989 0.1697301617744477 6.392033659503083 0.038508393199362 0.46957465340330495 0.18718730914081483 0.03257601110160185 0.02972276502181003 1.93 1.745 0.001 0.003
o-ztfr  True F99 59506.68173009319 0.19447743050920693 5.86104611188415 0.3961655720023007 0.612854691023437 0.2162839912441669 -0.343638439908231 0.28193423470173673 1.755 1.69 0.004 0.007
ztfg  True F99 59497.63083183172 5.479742042988756 6.670521464556371 1.0601919718860284 6.399674834292481 10.299295871405986 0.8133901492825546 2.85865358976439 -1 -1 -1 -1
ztfg-ztfr  True F19 59505.82766716801 0.6398759819900174 6.491866639411201 0.043747769391582564 0.8247395518556021 0.43299111222552 0.09877857521867833 0.03873290877902311 3.605 2.049 0.0 0.03
ztfg-ztfr  True F99 59505.87794380098 0.5533021287408334 6.398729123092292 0.041235958672425285 0.798235854751226 0.37667858903197715 0.07210569616142964 0.03577950466294538 0.742 0.72 0.671 0.691
ztfr  True F99 59506.57156976694 0.8272228722963693 8.704603728654416 4.022813930807152 0.5166572228002478 0.5683472435805778 1.7020396666700999 2.780874487408998 0.301 0.289 0.912 0.92
