bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  False O94 0 59289.19645253938 4.903574717683515 37.466709903634786 0.34000990243906665 1.9488020545334497 0.09775851597842862 0 0.06 None None None None
J-c-o 1D3 True O94 0 59308.686405115324 1.7821338027200866 38.13854636511819 0.5365138399314745 1.5696649356620735 0.21933069920370404 0.4927326538370254 0.4969927779531275 1.065 1.058 0.384 0.391
