bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 None None 1.3144833566144631 0.2953642261900408 18.398796433954516 0.06129738171875251 18.701911294433387 0.1438646324301576 58771.97991799292 5.48265097560746 None None 0.355 0.354 0.928 0.929
c-o  True O94 None None 1.314373882435359 0.2953187905289088 18.398804693104193 0.061297944054492376 18.702258301765642 0.14383230325024637 58771.98102130893 5.480639910161861 None None 0.355 0.354 0.928 0.929
c-o-ztfg  True F19 None None 1.25816934264824 0.040496447998024036 17.77881092801191 0.0494777368222852 17.81483923065035 0.08684807733487832 58752.50278183414 0.43280386638596613 17.571107024265803 0.021233858501439138 0.234 0.23 0.999 0.999
c-o-ztfg-ztfr  True F19 None None 1.0718185908377833 0.05999292455574297 17.546048414235344 0.04089573856978984 17.5677835785712 0.09863512924730372 58752.08516355975 0.4409809668541628 17.418448993025894 0.024128243167605964 0.795 0.723 0.779 0.865
c-o-ztfg-ztfr  True O94 None None 1.0716853676987521 0.060512854604590195 17.54598413444987 0.04137353205826473 17.56799732400202 0.10020724722503245 58752.085030138835 0.44394171635552954 17.418360601461636 0.024430699094420652 0.672 0.648 0.913 0.93
c-o-ztfr  True F19 None None 1.1890702378306397 0.1612065294114003 18.149114431626767 0.06394276291209079 18.349577829549897 0.16083030988842334 58766.88389936987 1.6698170645699737 None None 0.975 0.941 0.482 0.521
c-ztfg-ztfr  True F19 None None 1.047882821420629 0.042442970957699486 17.46778063295206 0.037792025534187014 17.573047164287615 0.08916794168831255 58752.25189330869 0.4160462512897087 17.343893622751025 0.022661079818797343 0.648 0.583 0.892 0.938
J-c-o 1D3 True O94 18.550599446550667 0.6018724125636072 1.18926512108004 0.2143879917716201 18.368696782298002 0.06343075798718871 18.617529216761184 0.1614458155493108 58772.96266315504 3.3570311461927185 None None 0.366 0.364 0.922 0.923
J-c-o-ztfg-ztfr 1D3 True F19 17.85222342338995 0.6791083830015611 1.247067827247268 0.038392286795316984 17.656578944947157 0.03755710338739751 17.82492551112087 0.1067320480308852 58752.66651572052 0.476726990479601 17.563886820294684 0.0242738270504284 0.828 0.802 0.732 0.769
J-c-o-ztfg-ztfr 1D3 True O94 17.85238249136365 0.7014333728626001 1.2471066271435811 0.0389065548559905 17.656703447165615 0.03840096261016576 17.825275109641087 0.11025095741796377 58752.66673722036 0.4847734008179756 17.563890935313726 0.02490035763787011 0.829 0.803 0.732 0.768
J-ztfg-ztfr 1D3 True O94 17.79377814597616 0.466734284734853 1.2316459493257368 0.03440638965399214 17.692782184256334 0.030252111968500747 None None 58752.017862492845 0.4082126743937475 17.609626597190545 0.018746856547442788 0.376 0.354 0.995 0.996
o-ztfg-ztfr  True F19 None None 1.2301420450390275 0.034091431354514756 17.703605641378775 0.02928019260790191 None None 58752.00704630611 0.40843392545232293 17.607174221431922 0.01873367538367623 0.522 0.475 0.982 0.991
ztfg-ztfr  True F19 None None 1.2310967066485008 0.0342789105206948 17.696269507702954 0.030034360657692834 None None 58752.01691841343 0.40634503859298443 17.60907159625534 0.018570904659720645 0.61 0.552 0.909 0.945
ztfg-ztfr  True O94 None None 1.231111012993512 0.034480018875073605 17.696472927792502 0.030381713323617183 None None 58752.01673197709 0.4093995037773734 17.609081339477143 0.018840639059980374 0.382 0.36 0.994 0.996
