bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 1.9244224587498522 0.756542826536513 17.98640407895024 0.08400659154921523 17.689317222582464 0.3858516758486742 59484.275247145946 24.07576392777809 1.188 1.185 0.272 0.275
J-c-o 1D3 True O94 16.38918790088679 0.25742504155642343 1.8451380834266884 0.16045684316132125 17.79245567216641 0.052779832615883655 17.35073684703682 0.15374542457477364 59476.42176520408 4.494194472011897 1.599 1.297 0.037 0.159
