bps_used variant success reddening_law calibration DM e_DM st e_st Tmax e_Tmax dm15 e_dm15 EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 36.13753670258973 0.09856689320654577 0.967472699087257 0.035753835021610704 59363.17549886534 0.4326262667741667 None None 0.1315864811535665 0.06664385366362748 0.886 0.827 0.601 0.676
c-o  True F19 6 36.16081475605242 0.09407164184131962 0.9674261461821011 0.03575275558112836 59363.176039025864 0.43261123450579636 None None 0.08606352074461947 0.06679466055962742 0.886 0.827 0.601 0.676
c-o-ztfg  True F19 6 36.034487351259514 0.08882115847167601 0.9161172712782675 0.03317002859953384 59362.84723247873 0.37517649713815954 None None 0.10642335122837858 0.06270448994722717 1.187 1.126 0.194 0.27
c-o-ztfg-ztfr  True O94 0 36.01946362501801 0.08973108254413278 0.9210502831818846 0.031645703458719504 59362.92923406587 0.3623756743684511 None None 0.15262555368729838 0.06152254878332768 0.803 0.762 0.874 0.923
c-o-ztfg-ztfr  True F19 6 36.05004280184614 0.0851337250914561 0.9219635017072406 0.031553544761917546 59362.91783040527 0.36104529416621545 None None 0.10417276498650425 0.061416399682941505 0.86 0.816 0.782 0.856
c-o-ztfr  True F19 6 36.093681734667435 0.08722124822324503 0.9452772077134485 0.031603934267656855 59363.16798787252 0.3703259758501766 None None 0.10585356841943101 0.06327740531594352 0.636 0.599 0.971 0.984
c-ztfg-ztfr  True F19 6 36.01117211604462 0.08701857524169786 0.8981902561125812 0.032507172513009594 59362.763500336645 0.3676693523491602 None None 0.10298883637505923 0.06226207696090241 0.994 0.947 0.485 0.579
J-asg-c-o-ztfg-ztfr 1D3 True F19 6 36.044719307498625 0.08444358483082368 0.9240283532527985 0.031662128218906085 59362.81246699877 0.35977618118559274 None None 0.10740919643031513 0.06144176993449144 1.049 0.928 0.363 0.658
J-c-o 1D3 True O94 0 36.144240783473045 0.09969340738623866 0.9846117602234981 0.0353822118633114 59362.83534807447 0.40538572055179867 None None 0.12867554885938975 0.06723854018615566 1.108 0.922 0.332 0.558
J-c-o 1D3 True F19 6 36.1638883892615 0.0911472947007533 0.9816192235942888 0.034078351728285716 59362.846012398666 0.38760640368099103 None None 0.08316780471671834 0.06529731322516708 1.112 0.916 0.327 0.566
J-c-o-ztfg 1D3 True F19 6 36.02213369386981 0.09005582825710849 0.9213104927766999 0.033074594856132074 59362.73192126376 0.36962069366959577 None None 0.11778573347999033 0.06266652494275751 1.351 1.204 0.066 0.173
J-c-o-ztfg-ztfr 1D3 True O94 0 36.04403211701941 0.0885754128916354 0.9312292051638678 0.03126787351338565 59362.77227641027 0.35547821464140106 None None 0.1478196752497115 0.06117471339602398 0.84 0.712 0.82 0.963
J-c-o-ztfg-ztfr 1D3 True O94 1 36.035902111727104 0.08848156851036709 0.9302090617997613 0.03125751529640939 59362.78014790137 0.3553699903317205 None None 0.14132332754602894 0.061131196671995826 0.826 0.709 0.843 0.965
J-c-o-ztfg-ztfr 1D3 True O94 2 36.04276047621741 0.0889585389690525 0.9298992131335742 0.03122893026786911 59362.79411479915 0.3549828803451802 None None 0.1521042843883237 0.061162190799096364 0.798 0.7 0.883 0.97
J-c-o-ztfg-ztfr 1D3 True O94 3 36.02082677653772 0.08769393469383029 0.9301012926405143 0.031261765307771534 59362.7749604506 0.3554648688259657 None None 0.13304853834193545 0.061135811034653355 0.834 0.709 0.83 0.965
J-c-o-ztfg-ztfr 1D3 True O94 4 36.016611317396574 0.08787885636581376 0.9298129510655699 0.03125042466468594 59362.78145371303 0.35529434706823854 None None 0.1350380268755284 0.06112721991382108 0.82 0.704 0.852 0.967
J-c-o-ztfg-ztfr 1D3 True O94 5 36.02901627550309 0.08818603101317281 0.9289265628507445 0.03121701061561042 59362.79708194986 0.3549049669752636 None None 0.13866170699358482 0.06111938018946351 0.791 0.695 0.892 0.972
J-c-o-ztfg-ztfr 1D3 True F19 6 36.04472616448807 0.0857479649284593 0.9276574096368586 0.031512845656227834 59362.805042606764 0.35840792197431204 None None 0.11175202166554149 0.061410815274062766 0.972 0.847 0.541 0.807
J-c-o-ztfg-ztfr 1D3 True F99 6 36.086392450844144 0.08411702437294503 0.9295006002089613 0.03181407333026414 59362.76699634467 0.36202726438695304 None None 0.09447199046862528 0.061329504770458676 1.054 0.871 0.359 0.763
J-c-o-ztfg-ztfr 1D3 True O94 6 36.047412338125895 0.08609860282332728 0.9281697382955043 0.03176527415394709 59362.795232925295 0.36145405890720184 None None 0.1111690077936906 0.061614412624280364 0.996 0.859 0.487 0.786
J-c-o-ztfg-ztfr 1D3 True O94 7 36.05719491618093 0.08398107484043166 0.9305160808200708 0.03133461976588103 59362.76084279246 0.3561388410396349 None None 0.0920011711903569 0.06120101764802719 0.876 0.728 0.753 0.953
J-c-o-ztfg-ztfr 1D3 True O94 8 36.10207481745829 0.08323681853767859 0.9317629955271074 0.03137361034549782 59362.74088232363 0.3566024938533481 None None 0.09387279504382079 0.06131134817248821 0.921 0.744 0.658 0.94
J-c-o-ztfg-ztfr 1D3 True O94 9 36.06624892066762 0.08386213313647542 0.9307994841686145 0.03135002593757945 59362.75604754584 0.35632456711720495 None None 0.09251479327751216 0.06122588694107328 0.89 0.735 0.725 0.948
J-c-o-ztfg-ztfr 1D3 True O94 10 36.137159791380384 0.09543983077696251 None None 59362.790035261714 0.363630397936629 1.0420648148800837 0.0607834601314008 0.1713334484155066 0.06205996072374326 1.357 1.003 0.028 0.471
J-c-o-ztfg-ztfr 1D3 True O94 11 36.141574158819495 0.0954266993013369 None None 59362.79456746793 0.36364847559847263 1.0421822257504085 0.06078485617194968 0.16886577029290037 0.062052025740121704 1.365 1.004 0.026 0.467
J-c-o-ztfg-ztfr 1D3 True O94 12 36.15465845108643 0.09566935776911101 None None 59362.79724634769 0.3635936588067251 1.0423170474241699 0.06078329767947077 0.17271535845938019 0.0620558572262691 1.369 1.002 0.025 0.471
J-c-o-ztfg-ztfr 1D3 True O94 13 36.102748270081804 0.09434261909356835 None None 59362.784958765274 0.3636308106781682 1.0425820261704062 0.06077865939297758 0.14857781200141915 0.06197140588948601 1.359 0.997 0.028 0.483
J-c-o-ztfg-ztfr 1D3 True O94 14 36.110600579560256 0.0942439456944538 None None 59362.79196451448 0.3634425073864296 1.042451270211661 0.06077634320083862 0.15666750621565378 0.0620183890248672 1.359 0.995 0.028 0.489
J-c-o-ztfg-ztfr 1D3 True O94 15 36.125466812350695 0.09490395350213955 None None 59362.796563875054 0.36382229996762094 1.0428233579010548 0.060787977504207266 0.15186209459433817 0.06199452057933979 1.389 1.007 0.02 0.46
J-c-o-ztfr 1D3 True F19 6 36.10330164393736 0.08723848587372698 0.9545434224243909 0.03159455144676727 59362.94774024109 0.3658213740298585 None None 0.09881032434929903 0.06345641065061293 0.831 0.64 0.782 0.971
J-c-ztfg-ztfr 1D3 True F19 6 36.001956203205516 0.08856887134190716 0.9075019297556287 0.03251701035563182 59362.697995005314 0.36489174950670755 None None 0.1185209918112096 0.06228485387171569 1.163 1.031 0.203 0.413
J-o-ztfg-ztfr 1D3 True F19 6 36.07229675107129 0.08467082577489722 0.9371430835860979 0.031189540097597213 59362.75433860256 0.35539285252000913 None None 0.10301820477969596 0.061140579031576624 0.691 0.595 0.967 0.995
J-o-ztfr 1D3 True O94 0 35.79148793557113 0.1696716082809784 0.9413290069708184 0.03195349647430004 59363.19875824828 0.3832965542307143 None None 0.3715937332727086 0.12378863558986279 0.623 0.551 0.968 0.99
J-ztfg-ztfr 1D3 True O94 0 35.97811443073147 0.09204734899003898 0.923577138703584 0.031096339972821 59362.68999186827 0.35166938879039306 None None 0.17699789022072068 0.06096828746582067 0.443 0.371 0.999 1.0
J-ztfg-ztfr 1D3 True F19 6 36.034885480523 0.08515538062522617 0.9236660981387331 0.031085298371665116 59362.68297399804 0.35146964862368735 None None 0.11115828806567674 0.06095602890066726 0.457 0.376 0.999 1.0
o-ztfg-ztfr  True F19 6 36.0858922221408 0.08354740035299883 0.9291042350985773 0.03128051372974617 59362.897724996925 0.35912006768716365 None None 0.08626226403100734 0.061178664844260974 0.613 0.581 0.992 0.996
ztfg-ztfr  True O94 0 35.98811183818268 0.09046142581037324 0.9149593010292032 0.031183817316355753 59362.81144591867 0.35479259692517456 None None 0.1633372716290776 0.06104118509196813 0.368 0.35 1.0 1.0
ztfg-ztfr  True F19 6 36.043345062779146 0.08400351692778268 0.9149495131849212 0.03112984855385946 59362.81188386898 0.35411867511894085 None None 0.09779567846176253 0.0609719686019749 0.368 0.349 1.0 1.0
