bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 1.1425892320663988 0.28599666150532294 18.51450298957374 0.0877896560483697 19.467367534318907 0.19790811440825837 58879.37904258427 2.700868518548415 0.906 0.9 0.551 0.559
J-c-o 1D3 True O94 17.582508687585523 0.1719508479201543 1.173823398766087 0.08724130657979608 18.545633253631237 0.08599924482991354 19.652055511540667 0.30978512415422005 58877.11557531084 1.861836872318233 2.766 2.156 0.0 0.002
