bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59476.75837696019 1.5729678296103489 38.430091133751226 0.3801719394828132 1.0754942620414736 0.19565976521928494 -0.4249432085380518 0.31030611578892126 1.55 1.516 0.039 0.047
J-c-o 1D3 True O94 0 59474.758760317294 1.2559314239242672 37.54099439307668 0.18549825801177605 1.318458862922148 0.09954284391850347 0.36429105974527654 0.1279951289892533 0.914 0.912 0.59 0.593
