bps_used variant success reddening_law st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 0.9106047981677573 0.043360488940310075 18.018207002904184 0.0456320364068616 17.980695276093837 0.027524721412314677 59288.534154629815 0.7738479154987175 None None 0.344 0.34 0.988 0.989
c-o  True O94 0.9105874542555269 0.043358183042446694 18.018285824269203 0.04563220440006821 17.980945276301007 0.027522831407416366 59288.5330162579 0.7738717145746903 None None 0.344 0.339 0.988 0.989
c-o-ztfg  True F19 0.8537174036407157 0.0380969315228306 18.082828292804198 0.04347951862548276 18.090412145250593 0.028160730150908232 59289.619864679255 0.6689389038019397 17.83179834254102 0.04160201832654827 0.453 0.447 0.992 0.993
c-o-ztfg-ztfr  True F19 0.8457854446797264 0.03352403540443769 18.001122117398523 0.028138277368385967 18.071370600692788 0.027738664790941163 59289.66052824096 0.4462644223528761 17.83525406804524 0.034494178725693984 0.474 0.466 0.998 0.999
c-o-ztfg-ztfr  True O94 0.8457756596951546 0.033764570050854745 18.00129084180764 0.0285310272953202 18.071561379809 0.028265617972290158 59289.660029605824 0.4529843339850673 17.83522664354702 0.03557429821385686 0.474 0.465 0.998 0.999
c-o-ztfr  True F19 0.8571234013104878 0.03452310124324346 17.99614838575309 0.027832071157522682 17.968539882972493 0.026903243152124105 59289.55282723554 0.4402713976851579 None None 0.409 0.401 0.998 0.998
c-ztfg-ztfr  True F19 0.8416246732761593 0.03349995927560604 17.96578130107673 0.02831879700423177 18.114159812629346 0.027005661186650026 59289.77934613128 0.4363648868050646 17.80850673612973 0.033036641975223845 0.434 0.425 0.997 0.997
o-ztfg-ztfr  True F19 0.8342871879901104 0.0327468984532791 17.996046995888918 0.026811318265962156 None None 59289.74962464318 0.4285669916148926 17.87401324825792 0.0318894951957882 0.329 0.323 1.0 1.0
ztfg-ztfr  True F19 0.82377305752094 0.032777049327526196 17.98053169911358 0.026947049205718828 None None 59289.8172311716 0.4204880601837589 17.8683530805332 0.031075618122202393 0.313 0.305 0.999 1.0
ztfg-ztfr  True O94 0.8237678220751867 0.032998301180375667 17.980789706498296 0.02731949970021704 None None 59289.81698289594 0.4265211305700908 17.86833890556139 0.03216112161513871 0.313 0.305 0.999 1.0
