bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 58957.908506271415 2.384326186333202 7.012653047947344 0.2218281801782465 2.8659723929070298 1.9646229556369936 -0.6905522671061025 0.6041316802296464 0.386 0.383 0.819 0.821
c-o  True F19 58958.37190147035 0.4520528564696539 7.2744839107455554 0.05525945243396878 0.9334686643391394 0.37932317888911643 -0.06382529896149015 0.04970343923178823 0.356 0.304 0.999 1.0
c-o  True F99 58958.37189565491 0.45205375348385346 7.274869306392985 0.05525539477817632 0.9337473017300253 0.3793427010704615 -0.06502989657348826 0.04970141948886916 0.356 0.304 0.999 1.0
c-o-ztfg  True F19 58958.9967792385 0.22303607918860238 7.301863736116848 0.027541427690002857 0.6511732354414134 0.2200606085544944 -0.06120783106602633 0.028693809139866577 0.497 0.361 0.999 1.0
c-o-ztfg  True F99 58959.031540242846 0.20413214253169126 7.26636825920583 0.02668429953344164 0.6199838133584714 0.2063649950134654 -0.06963987757505025 0.02758839290604247 0.333 0.326 1.0 1.0
c-o-ztfg-ztfr  True F19 58958.98826701075 0.18234663466815412 7.261209520562818 0.026149492128205203 0.578164981996702 0.17852532063573429 -0.070030361353791 0.023218558054193886 0.329 0.279 1.0 1.0
c-o-ztfg-ztfr  True F99 58959.03009243504 0.1651348192838182 7.2620197092331065 0.025335159791577654 0.5433583403514316 0.16633811371794738 -0.07050690453593665 0.02252171515526287 0.327 0.321 1.0 1.0
c-o-ztfr  True F19 58958.78361310296 0.25421959216491297 7.313940180446415 0.053778105583079695 0.5832286871999426 0.23488150078760853 -0.04519605142740746 0.044645341994275015 0.481 0.366 1.0 1.0
c-o-ztfr  True F99 58958.848905296356 0.22684738357529602 7.277816332559477 0.051099321590878904 0.5392231592037122 0.21760674910864267 -0.05491096118786738 0.04251525031102722 0.373 0.367 1.0 1.0
c-ztfg  True F99 58959.23006498443 0.23027322127773742 7.27163985094395 0.03414932494717761 0.6205021343324609 0.24003395018458396 -0.07314674092264578 0.07594706229112125 0.267 0.261 1.0 1.0
c-ztfg-ztfr  True F19 58959.10840698315 0.1978304251065122 7.3012388650635645 0.02716083381325028 0.5703838805739373 0.19630021301176323 -0.060736287589936544 0.027117198387232137 0.471 0.335 1.0 1.0
c-ztfg-ztfr  True F99 58959.147529253445 0.1787743163513743 7.265555518479193 0.026309601916981985 0.5417965113001864 0.18283246621563026 -0.0704293640453138 0.026385889394800667 0.297 0.291 1.0 1.0
c-ztfr  True F99 58959.04098935977 0.2667193297802285 7.281698679601389 0.054513459937268985 0.5383489379681103 0.2593477067015622 -0.054612854707497535 0.04979751538199055 0.383 0.376 1.0 1.0
J 1D3 False F99 58991.14798505389 -1.0 8.608425297649525 -1.0 0.0 -1.0 0.0 -1.0 None None None None
J dehvils False F99 58991.0420491553 -1.0 8.334606514916947 -1.0 0.0561735344190709 -1.0 0.00023184197724767215 -1.0 None None None None
J-c 1D3 True F99 58958.489050842145 1.3490417166755642 7.20867356268824 0.06120358784023626 1.7086120252497636 0.903629454535921 -0.2341282003094134 0.08505424168817102 0.398 0.393 0.881 0.884
J-c dehvils True F99 58958.4364713682 1.2852142644499278 7.2762203710341975 0.06043240252044686 1.4854532049034146 0.8639651442505628 -0.10110296479927783 0.07666859525965923 0.398 0.392 0.881 0.885
J-c-o 1D3 True F19 58958.47767584708 0.46269244822583905 7.2662367193567 0.049003507783329084 1.003006674353353 0.3855306461657291 -0.11007954986461449 0.041112193709401855 0.734 0.523 0.853 0.985
J-c-o 1D3 True F99 58958.477673084635 0.46272981838699084 7.266234987847459 0.049009300006382144 1.0030352653478645 0.38555811766551173 -0.11008800028794824 0.04111956816042129 0.718 0.514 0.87 0.987
J-c-o 2D True F19 58958.437912355046 0.45723583000912243 7.248156431206625 0.050963970560065706 0.9728673770536181 0.3827360350240123 -0.09602954792749398 0.04384514418854096 0.453 0.375 0.996 0.999
J-c-o 2D True F99 58958.43723201091 0.4571266736969788 7.285020317358045 0.050998309238206675 0.9720465978721353 0.3826650470808337 -0.0868318704202761 0.04387961822679031 0.562 0.429 0.974 0.997
J-c-o dehvils True F19 58958.3966349391 0.45263956413067624 7.265985911536969 0.051389450575570796 0.9454175615036049 0.3794581756475336 -0.07421064461668847 0.04382332981865979 0.349 0.297 1.0 1.0
J-c-o dehvils True F99 58958.396115980286 0.45252064433054173 7.302892626096039 0.05142567876810579 0.9445442794755191 0.3793832751168507 -0.06497464233901126 0.04385880462313141 0.451 0.352 0.996 1.0
J-c-o-ztfg 1D3 True F99 58959.05364047671 0.2039360504414555 7.256707102920405 0.025971995036738298 0.6237614718986508 0.20665308662203816 -0.09027823376006952 0.02531099602013522 0.417 0.388 1.0 1.0
J-c-o-ztfg dehvils True F99 58959.03625113671 0.20392195278060063 7.265025651641197 0.026224460713812934 0.6206165697543249 0.20642110125381058 -0.07259434356038533 0.025775955322826952 0.325 0.318 1.0 1.0
J-c-o-ztfg-ztfr 1D3 True F99 58959.0521547762 0.1653120550817771 7.2513077371741215 0.024619223491470155 0.5491617826059512 0.16682155133344978 -0.08702377163003895 0.021072493097162363 0.412 0.38 1.0 1.0
J-c-o-ztfg-ztfr 2D True F19 58959.000882311026 0.1823776408132271 7.256012640218201 0.025745056816903106 0.5805699471506715 0.17876257179798719 -0.0781914762867281 0.02236324014183113 0.356 0.3 1.0 1.0
J-c-o-ztfg-ztfr 2D True F99 58959.0004287475 0.1823792767669848 7.292457274461158 0.025756490364110363 0.5801941767569812 0.17876081776604336 -0.06938286753451957 0.02237643552753371 0.483 0.358 1.0 1.0
J-c-o-ztfg-ztfr 2D True O94 58959.00044773299 0.18236563684182833 7.2924569359760305 0.02575412014667309 0.5801659157717063 0.17875016267804936 -0.0693809004496505 0.022372377370394027 0.495 0.363 1.0 1.0
J-c-o-ztfg-ztfr dehvils True F99 58959.03349923366 0.1650351712125846 7.260833412939786 0.024976789355306363 0.544156669572843 0.16639544949839932 -0.07237923326157675 0.021663156799339955 0.323 0.316 1.0 1.0
J-c-o-ztfr 1D3 True F99 58958.89143108369 0.22857757830694433 7.2383601867936465 0.04537549319326598 0.5755817465124723 0.21963585974503033 -0.09402006842582203 0.03660226289242129 0.467 0.436 1.0 1.0
