bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
J-c-o 1D3 True F99 59300.461598769776 0.5702580426975037 8.834761121118891 0.16689092431145558 1.2754186715059954 1.2833507666172619 0.20288542240366644 0.09178082690725936 0.869 0.847 0.648 0.678
J-c-o-ztfg-ztfr 1D3 True F99 59299.80305857114 0.4940778120262969 8.802708327265336 0.08491310897481638 1.9845664454543914 0.8594730703379425 0.1330081143896566 0.05179686175844248 0.598 0.585 0.985 0.988
J-o-ztfr 1D3 False F99 None None None None None None None None None None None None
J-ztfg-ztfr 1D3 True F99 59299.45631100671 0.6178913215337396 8.781581957945377 0.09712600424737294 2.2714582368600125 1.132576294479143 0.08489475571058912 0.05599584348815868 0.151 0.15 1.0 1.0
