bps_used variant success reddening_law gmax e_gmax Jmax e_Jmax st e_st rmax e_rmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 18.229596224804787 0.25422847893163697 None None 1.483479074863243 0.23988427009036292 18.67922301820413 0.13203407817164836 58717.13171599789 8.198026765364224 None None 21.659 20.788 0.0 0.0
c-o  True O94 18.228758891738206 0.2535631889021484 None None 1.4856318264530615 0.24121356716422143 18.680053646328687 0.1306967117226058 58717.137540975666 8.216537925871046 None None 21.741 20.868 0.0 0.0
c-o-ztfg  True F19 18.301839149351085 0.04251061696146691 None None 1.4182034498754053 0.07761064332773257 18.675589373140845 0.07086018694978248 58719.164903167664 1.2070486989794085 18.60222847482408 0.032403939750432924 0.942 0.923 0.493 0.511
c-o-ztfg-ztfr  True F19 18.34485945767878 0.055481530764008795 None None 1.302126531048031 0.07259785872831605 18.487642526518364 0.041350927446818 58720.53556821655 1.0948229606770628 18.556442522175285 0.04296610554189273 1.298 1.25 0.172 0.206
c-o-ztfg-ztfr  True O94 18.345179279379725 0.06435876344875005 None None 1.302342323555317 0.08299605353394096 18.48807274384803 0.046498392291165945 58720.53262589046 1.265026793084709 18.556539701443132 0.0497347191104109 1.255 1.23 0.202 0.221
c-o-ztfr  True F19 18.414717322422234 0.05785857833431456 None None 1.0927116039667613 0.0963478458276051 18.40469796684814 0.051184573876957934 58723.009527130875 1.1440710849156475 None None 1.302 1.254 0.19 0.222
c-ztfg-ztfr  True F19 18.327862709332674 0.0659717307133569 None None 1.3652289237164124 0.10771556598754635 18.506596974537054 0.047569818264660446 58719.8597460297 1.6558350343222048 18.5787328554561 0.0492770666916583 1.628 1.544 0.076 0.101
J-c-o 1D3 True O94 18.39675153455198 0.10648613548676751 19.35488553052181 0.3220762344793751 1.3324722405619511 0.15830142802420605 18.69407038500292 0.10705225686120812 58722.843391783616 4.407500138086382 None None 0.725 0.7 0.686 0.709
J-c-o-ztfg-ztfr 1D3 True O94 18.35077470009555 0.06166980827360711 19.20678553509628 0.18895100357747346 1.2991550068692788 0.08013136582046616 18.486512527718972 0.04516480397861801 58720.73067479114 1.1783805437742472 18.561617846039844 0.048428213748665114 1.192 1.156 0.242 0.277
J-c-o-ztfg-ztfr 2D True F19 18.341678738155903 0.05338685898381974 18.939634541360963 0.20902156637101194 1.3094370149120194 0.07106368704873268 18.491464098263805 0.04019069121550916 58720.48900377675 1.5060263960423985 18.56233566342092 0.04134676319655076 1.455 1.383 0.09 0.123
J-ztfg-ztfr 1D3 True O94 None None 19.251971888492676 0.1702211825145352 1.2215911143850753 0.07470110459324239 18.41253836392219 0.042334131922894015 58721.32413710704 0.9518509461955351 18.507156009240923 0.04627019993692787 0.944 0.895 0.505 0.557
o-ztfg-ztfr  True F19 None None None None 1.2264556194231528 0.06475969807717906 18.41011104188491 0.04100484428113235 58721.21798559191 0.8971890663266159 18.502858642793985 0.043492195657951135 1.147 1.105 0.301 0.341
ztfg-ztfr  True F19 None None None None 1.2256936115674288 0.07370890415071783 18.40892129832498 0.041683368509843576 58721.17533617412 0.9648478558442646 18.50428436689199 0.044651348448486144 1.034 0.976 0.411 0.461
ztfg-ztfr  True O94 None None None None 1.2257480487651968 0.07964001703615634 18.40921602538019 0.044593885317461945 58721.17441852752 1.04628548498222 18.504306818046075 0.04862050807165675 1.055 1.028 0.394 0.417
