bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 0.5869883432101825 0.36681532928856 18.279648566504296 0.0772606491573734 18.254760009705958 0.5901669900253194 58679.940496469666 2.6297815549784005 0.999 0.993 0.429 0.434
J-c-o 1D3 True O94 17.667560483269813 0.24647330113339758 0.8699655592187076 0.10053732260947762 17.66780747811499 0.059912469890903965 17.592043692762868 0.08663486697281327 58665.01608940213 2.5629206315174353 1.068 1.052 0.382 0.397
