bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 58911.37953345962 10.104779277468362 6.735180144162396 7.536674220265357 -1.840384245806166 9.481941729535807 -0.2542958515693971 11.65418104212745 -1 -1 -1 -1
c-o  True F19 58911.0576256443 0.4457978925061615 7.377323178410104 0.18267941015771832 0.1844098814517086 0.6785804643540159 0.07716529918982162 0.11612544906093841 1.961 1.665 0.028 0.074
c-o  True F99 58911.07782747847 0.4127324757646837 7.256511997816128 0.16923407269094753 0.18967293857968642 0.6386757058712309 0.04311337376118192 0.10735849420762629 1.229 1.221 0.261 0.266
c-o-ztfg  True F19 58911.1529855696 0.3120889052724934 7.244838069120806 0.043590458125827514 -0.4343467751566315 0.38754047344761317 0.008500835815501217 0.041229595311364976 2.293 1.719 0.001 0.026
c-o-ztfg  True F99 58911.153952265 0.2935529396779235 7.12613644184353 0.04183148293734827 -0.46179313327565014 0.3525939932001828 -0.023038604229020383 0.03874214465423055 0.855 0.846 0.641 0.652
c-o-ztfg-ztfr  True F19 58910.927981130764 0.22667422907006388 7.12791408740553 0.0406249014692165 -0.7077499380689575 0.2717668508876728 0.00899562755280419 0.03384964564940117 0.757 0.635 0.822 0.936
c-o-ztfg-ztfr  True F99 58910.9296200034 0.20876819036857022 7.1287732320125885 0.038445653320442405 -0.7175300693231186 0.24361656432528117 0.005007286618184649 0.0316796938112172 0.756 0.724 0.823 0.859
c-o-ztfr  True F19 58910.89493447014 0.27045164163897345 7.249510229181344 0.1346660357803461 -0.6345457152084816 0.3335039763138839 0.03561348836448612 0.09463868902828897 1.818 1.365 0.012 0.122
c-o-ztfr  True F99 58910.911549147466 0.24020055535231277 7.127168649685508 0.1192767688447657 -0.6454563945367867 0.29536267159320784 -0.00011339426369130419 0.0843649110005413 0.98 0.941 0.485 0.536
c-ztfg  True F99 58910.9933482653 0.37284328982969067 7.126084075804287 0.05616275466591892 -0.7514151297719973 0.4494657084681233 0.018855608110686428 0.14775118990308372 0.172 0.166 0.991 0.992
c-ztfg-ztfr  True F19 58910.833741501156 0.24784171640785424 7.247519977045608 0.04166366391130623 -0.9052007811842339 0.2947515036306538 0.06349254436767243 0.04030726640636917 2.106 1.339 0.005 0.157
c-ztfg-ztfr  True F99 58910.82590417481 0.22669056115250436 7.130357767635726 0.03917180455899381 -0.916937850750998 0.26038769056816335 0.031763412359418916 0.037471707432365164 0.21 0.203 1.0 1.0
c-ztfr  True F99 58910.80157366838 0.27054533349411497 7.1543761880711285 0.13379082178108068 -0.9317741580187813 0.3223658014888753 0.04999425693731528 0.10132154853889083 0.278 0.269 0.981 0.983
