bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 0.9523876826120656 0.13414817465005582 17.800419140563676 0.12000057128338706 18.05499306302449 0.10595463239767237 59567.70969366585 2.0848839699796806 0.489 0.484 0.883 0.886
J-c-o 1D3 True O94 17.431201127005263 0.06553340859057803 0.9291134626942437 0.09364115429951095 17.799138592877622 0.11375550587834318 18.09396244527412 0.09840426515275888 59569.416864318424 1.0798756040042006 0.488 0.474 0.912 0.92
