bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 1.1891753163827679 0.262453278778687 18.93281421997039 0.05956887877849321 19.103942566872675 0.12664537095479544 59324.9558185841 1.697223584119311 None None 0.459 0.457 0.929 0.93
c-o-ztfg-ztfr  True O94 None None 1.2482765143687673 0.0503122229872832 19.01611987333878 0.034289165845448895 19.46358339943785 0.08502110786156879 59323.32902727574 0.48758378197328717 18.852110022608638 0.039113438453730255 0.514 0.512 0.993 0.993
J-c-o 0D True F19 19.739172802782978 0.09971745407203193 1.1890213702079169 0.21401726981857314 18.923389108712865 0.05323386484435099 19.069236666658515 0.10703588829604767 59325.153119283015 1.2573400706533058 None None 0.483 0.476 0.936 0.939
J-c-o 0D True O94 19.742579457155724 0.0956641231348478 1.1890879309927396 0.2031871380738961 18.93173257721056 0.05083979856012282 19.075966943042445 0.10051039829771073 59325.05649439502 1.2073876284115173 None None None None None None
J-c-o-ztfg-ztfr 0D True F19 19.727357264715444 0.07131893069396812 1.2085842883381104 0.041648123129320376 18.978846338193197 0.029211883918459143 19.60303609393227 0.07494043964537112 59323.68686831102 0.4116961279031927 18.791405882003378 0.030635556219048513 0.335 0.333 1.0 1.0
J-c-o-ztfg-ztfr 0D True O94 19.728862470920056 0.0701324911221025 1.2089107540524988 0.041147154189145385 18.98484213607809 0.028897429449662275 19.606489740355848 0.07303525533302173 59323.6726378987 0.408472750493724 18.792313369867266 0.02994140111562563 None None None None
J-ztfg-ztfr 0D True F19 19.529641828403157 0.06656624299681708 1.2756020745946934 0.04434918961889202 19.03006922355639 0.029097256661766078 None None 59322.68981713022 0.4384222090014954 19.064518143382013 0.027397063206531305 0.275 0.271 1.0 1.0
J-ztfg-ztfr 0D True O94 19.53222524201289 0.06657150600683184 1.2755756966649066 0.04435170154678422 19.03349941674069 0.029099123189110284 None None 59322.690139639664 0.4384273105709395 19.064859742331954 0.027400846018489536 None None None None
ztfg-ztfr  True O94 None None 1.2655914522033946 0.04388288350902535 19.028147375189512 0.028856809628134708 None None 59322.67610590977 0.4335712699564778 19.054787823693538 0.027170899179559473 0.22 0.218 1.0 1.0
