bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 None None 1.3521332383926576 0.05352803218086608 17.03197431809441 0.04894290699830224 16.834076020974805 0.06129340446580972 58680.65149878358 1.6342524120215927 32.508 25.802 0.0 0.0
c-o  True O94 None None 1.3521413428718796 0.05352903795855805 17.03204770748654 0.04894253713142234 16.834190197797678 0.06129334826218976 58680.651567777524 1.6342746560409305 32.504 25.799 0.0 0.0
J-c-o 1D3 True F19 18.02929111638007 0.06901985036997206 1.351839596956623 0.053746858352088 17.021416356726103 0.04919266133398538 16.825715908663444 0.06164200678720504 58680.65226935539 1.643434169636792 34.757 27.363 0.0 0.0
J-c-o 1D3 False O94 18.02825528304439 0.06338086876031145 1.3526921088807924 0.04861857242888579 17.02348613170513 0.04374598671614017 16.82626558739458 0.053829101822185234 58680.652247191414 1.421190767701205 None None None None
