bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 58999.12901209689 0.9018759235418822 8.130391655440969 0.1783965305484659 3.1986930659402555 1.7589138259379535 -1.8642983488050704 1.1323734510358738 1.372 1.364 0.241 0.243
c-o  True F19 58997.56273972271 0.6247821312057352 8.486217215130647 0.13193042031700405 0.5158234789874319 0.7581104576507459 0.08740075302839057 0.1049301273473962 0.741 0.717 0.814 0.84
c-o  True F99 58997.56286545974 0.6248002966822671 8.486730194734651 0.13192170417133978 0.516106706328533 0.7581439974864888 0.08607792406880327 0.10492495637534638 0.741 0.717 0.814 0.839
c-o-ztfg  True F19 58997.296539270654 0.4789596506086244 8.44515568049631 0.06005894401450604 0.2744714243982527 0.5470740133183598 0.038479832584498136 0.05956369533313458 0.705 0.676 0.879 0.905
c-o-ztfg  True F99 58997.299822642715 0.470896280524008 8.40540227397492 0.059194286829110515 0.2702776197827905 0.5380974911673402 0.027612768013858573 0.058604504952589294 0.664 0.659 0.915 0.918
c-o-ztfg-ztfr  True F19 58997.24111746942 0.4428435425168376 8.409385677705117 0.058444757425328626 0.2955675243877641 0.5262954539659315 0.03502174935526205 0.05507066580216884 0.625 0.602 0.948 0.96
c-o-ztfg-ztfr  True F99 58997.240900241784 0.43496904288060195 8.410069928047367 0.05754559941486487 0.2936177728425391 0.516539181668847 0.03400154129002635 0.05411773697018299 0.625 0.621 0.948 0.951
c-o-ztfr  True F19 58997.446671542435 0.5553124516290114 8.537392774753748 0.12754474308968383 0.5324322426706309 0.7104762507281907 0.10946961461611684 0.10011629408788954 0.717 0.691 0.851 0.877
c-o-ztfr  True F99 58997.4481610199 0.5467637360968863 8.497810459049806 0.12551944390106373 0.5317229824290961 0.6986347548472245 0.09889455706718878 0.09847445442398127 0.692 0.688 0.876 0.879
c-ztfg  True F99 58997.357933203304 0.5835585859141296 8.39440900505707 0.06741999095150113 0.6399406686441008 0.7167777884946467 -0.10826514905162479 0.18749637982322748 0.893 0.889 0.53 0.534
c-ztfg-ztfr  True F19 58997.183515515266 0.5456510404291719 8.457069527779646 0.06211130750092647 0.4698103417103897 0.6445083113696236 0.025493456922000928 0.09227917675424244 0.884 0.843 0.555 0.596
c-ztfg-ztfr  True F99 58997.18494840318 0.5374115450496602 8.41801257852952 0.06108483814137258 0.4692633074159469 0.6320203670057134 0.01603892632177499 0.0899795070125641 0.79 0.783 0.65 0.658
c-ztfr  True F99 58997.805410507994 0.8085543029159161 8.580704207823832 0.1670438658009495 1.2418387805123265 1.153077340747083 0.1638456514334981 0.17187178583801896 1.108 1.105 0.354 0.357
J 1D3 False F99 59000.6174307381 1.0 29.16889789482078 1.0 8356087.059870369 1.0 3.0406780423192856 1.0 None None None None
J 2D True F99 58997.61142134007 0.8542726594960265 -24.67481111425239 22.262185365478494 1.4036568768455173 4.199635228242222 -12.419018149698655 8.581725971552807 1.304 1.3 0.266 0.268
J dehvils False F99 58994.47213873566 -1.0 40.46688111853099 3.0075489020723647 191341.56593394425 11660501.490971489 8.40314040177336 22.65261258475119 None None None None
J-c 1D3 False F99 59003.54565811201 0.6438507046238969 21.342467410889576 -1.0 350881.5433423411 -1.0 -6.806196968464747 5.099556933870899 None None None None
J-c 2D True F99 58998.26608254429 0.40870103876394903 8.59988622626659 0.15683877025018036 2.098810253108484 1.3859334516178845 0.10479903681048894 0.05938127146994243 1.475 1.469 0.125 0.127
J-c dehvils True F99 58998.1120826973 0.7751256860844828 8.571678014022368 0.15306512074969486 1.7592917227899143 1.4440026431015285 0.09408437357939063 0.06594104664757525 1.171 1.167 0.312 0.315
J-c-o 1D3 True F19 58997.99257585517 0.8066084137853619 8.962685853429695 0.12058413957073118 1.1484927248584675 0.9351142869916846 0.4795127632695153 0.06631996109575265 17.226 3.418 0.0 0.0
J-c-o 1D3 True F99 58997.99157468854 0.8065612745523888 8.962570581088173 0.12058757117070763 1.1476703547630067 0.934950898402421 0.4794572220038189 0.06633816123250212 17.228 3.417 0.0 0.0
J-c-o 2D True F19 58997.932436083385 0.5168018677686482 8.501449737309972 0.09992396505730596 0.816137522570368 0.7516551367353768 0.09284934851667981 0.053244120169618166 0.977 0.873 0.504 0.672
J-c-o 2D True F99 58997.93227634295 0.5168302309163357 8.54360032182436 0.09999240569310067 0.8168794263221242 0.7517656852474294 0.10434882475479548 0.053290532426914936 0.981 0.888 0.498 0.649
J-c-o dehvils True F19 58997.72945522099 0.6144100684892971 8.48304878309398 0.1023020014577511 0.6401303366114712 0.7662658085656617 0.0801435016709193 0.061062197220112184 0.75 0.716 0.825 0.863
J-c-o dehvils True F99 58997.72891586102 0.6143092135605847 8.524988283188366 0.10238851819616633 0.6404029446664434 0.7663167923179721 0.09146193229472085 0.061131537777590075 0.768 0.732 0.804 0.846
J-c-o-ztfg 1D3 True F99 59000.0314848508 0.17949758618155212 8.742064060008559 0.08815025206010459 3.2148782401489475 0.7595957830619039 0.32568988673608595 0.044469722430720574 17.531 11.498 0.0 0.0
J-c-o-ztfg 2D True F99 58997.797317589386 0.37019327131725366 8.416178650199507 0.05693387481222657 0.579307672606589 0.5270541679524494 0.04149100355614844 0.03464344342144293 0.915 0.904 0.617 0.636
J-c-o-ztfg dehvils True F99 58997.402277879824 0.45887697487832857 8.415419814628184 0.05650411433172798 0.32294766221943716 0.5364572781471966 0.046336773093437374 0.04170586844087634 0.7 0.693 0.9 0.906
J-c-o-ztfg-ztfr 1D3 True F99 59000.02659286999 0.1789069134680797 8.749597272234286 0.08561514750813391 3.3171112535396663 0.7020764240715619 0.3285897019605093 0.04346617389878788 16.448 10.887 0.0 0.0
J-c-o-ztfg-ztfr 2D True F19 58997.54926772845 0.4129822043223215 8.424350295133852 0.05614189854622322 0.49119139529998046 0.5240753031084573 0.05924442538150665 0.036673860102127795 0.889 0.801 0.668 0.808
J-c-o-ztfg-ztfr 2D True F99 58997.550252110435 0.4127137325840653 8.465089715564364 0.05618850684975003 0.4898959069149526 0.523967921448772 0.0699474816548561 0.03670950067387265 0.914 0.828 0.624 0.768
J-c-o-ztfg-ztfr 2D True O94 58997.55032709871 0.4126929036088953 8.465088959165428 0.056186368554729776 0.48994905580754267 0.5239567871778438 0.06994422865874947 0.0367038713419498 0.915 0.83 0.622 0.765
J-c-o-ztfg-ztfr dehvils True F99 58997.35259056981 0.4224395413535589 8.418782705830457 0.05514935320038698 0.35392039667571307 0.5158146997992876 0.04936361340426434 0.04009879828433133 0.663 0.657 0.937 0.941
J-c-o-ztfr 1D3 True F99 59000.287190050905 0.16293165586984779 9.19401574174682 0.12733260805534466 5.242310045045668 1.0169198689362464 0.5226926006625345 0.0564213200706393 12.306 10.402 0.0 0.0
