bps_used variant success reddening_law calibration DM e_DM st e_st Tmax e_Tmax dm15 e_dm15 EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 32.98944111138992 0.08350591743053314 1.0798285544866364 0.0339925341441786 59304.91906278463 0.4063762237135567 None None -0.004871361857927167 0.06277309044089174 12.143 2.866 0.0 0.0
c-o  True F19 6 32.978538841841484 0.08573122099262392 1.0789730050589725 0.03513196941130763 59304.90197150842 0.42552551792020327 None None -0.039255768940925646 0.06352406977800507 12.019 2.845 0.0 0.0
c-o  True F99 6 32.98651569873072 0.08492851001835179 1.0784065586044116 0.03512439237427291 59304.90512385972 0.4255878396638791 None None -0.043119164805733946 0.06286963344220232 12.086 2.861 0.0 0.0
c-o-ztfg  True F19 6 32.92158308249973 0.07762092947106443 1.0731749255691543 0.03405701184035544 59305.0711502707 0.3740142995709194 None None -0.008109330916350722 0.06149022969026558 15.194 4.642 0.0 0.0
c-o-ztfg-ztfr  True O94 0 32.893470497374985 0.07963781506298745 1.0530931582906302 0.03293512582284729 59305.112871700265 0.37034472839352045 None None 0.038209030622426386 0.061273172126695294 10.956 3.963 0.0 0.0
c-o-ztfg-ztfr  True F19 6 32.89248154088506 0.07807573175815698 1.0432634151143454 0.032061878811518583 59305.15831475737 0.3619595855066486 None None -0.012315358188840459 0.061016892345510006 10.14 3.719 0.0 0.0
c-o-ztfr  True F19 6 32.959764082144524 0.08479554032820569 1.0625254595435365 0.03293877594032543 59305.00937468683 0.3894597447115402 None None -0.041494356506452064 0.062302462431250615 8.357 3.033 0.0 0.0
c-ztfg-ztfr  True F19 6 32.75365888938662 0.07796236801772655 0.976176478211455 0.03166163610779906 59305.37151118843 0.3572985842013079 None None 0.017081862965616052 0.061701443669650385 5.841 2.669 0.0 0.0
J-asg-c-o-ztfg-ztfr 1D3 True F19 6 32.88030814054905 0.07653474905304421 1.0153274111233885 0.03165230311651347 59305.29253834784 0.3524409010301017 None None -0.020971757104789115 0.06078035699916867 21.582 4.716 0.0 0.0
J-c-o 1D3 True O94 0 32.94427412766112 0.08187181985693441 1.0398410245898317 0.031996948336320954 59305.518810625 0.36304473127045456 None None 0.011205069331505607 0.06156054275338881 55.657 3.574 0.0 0.0
J-c-o 1D3 True F19 6 32.9246282021271 0.08139857334551259 1.0414201056473575 0.031973735804915714 59305.54048695819 0.36152762348788936 None None -0.02156595234329793 0.061649131525573976 53.896 3.48 0.0 0.0
J-c-o dehvils True O94 0 32.94300100304534 0.08183209088639867 1.0397194869856816 0.03197468206701697 59305.53089628671 0.3626902509864698 None None 0.01220165530188605 0.061525633815087154 115.2 3.553 0.0 0.0
