bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 58869.28305568894 0.5142040510627235 35.90336085869741 0.08903962900469034 0.890797781766798 0.03687284593515656 0.007208562694999675 0.06417926816020833 0.593 0.565 0.804 0.827
c-o  True F19 6 58869.28352136552 0.5141310127408654 35.90493581937644 0.08967941201994792 0.8907945720295185 0.03687018477293302 -0.03681700524777625 0.06422774537989043 0.593 0.565 0.804 0.827
c-o-ztfg  True F19 6 58869.24273040321 0.3647088132792399 35.86261894932819 0.07734780130261953 0.8680080699882379 0.03145721675778411 -0.04564802482476698 0.06112103043438904 0.394 0.371 0.993 0.995
c-o-ztfg-ztfr  True O94 0 58869.229521347304 0.3840345599266356 35.81019944576293 0.0807844299306968 0.8686411851512115 0.031993161180351434 0.01972701019934798 0.06182326813290631 0.52 0.494 0.987 0.992
c-o-ztfg-ztfr  True F19 6 58869.21340574317 0.3637826136187147 35.82137411374086 0.08972788805179673 0.8687587884011586 0.03109533071592172 -0.028898205062907273 0.06090276717143602 0.458 0.434 0.996 0.997
c-o-ztfr  True F19 6 58869.393409634715 0.4618561325843926 35.84930324713007 0.08553406747029485 0.8901175491223672 0.03364654562679637 -0.0025248122995198546 0.06336112626450859 0.857 0.823 0.643 0.688
c-ztfg-ztfr  True F19 6 58869.26663320112 0.3587825597621184 35.73191534151957 0.07753885555514482 0.8590408871172948 0.030887167033787837 0.00652462409885379 0.06103876137899239 0.327 0.31 0.999 0.999
J-c-o 1D3 True F19 6 58869.12822944827 0.43183584485925053 35.89769171952776 0.08510188068974002 0.8910167473818892 0.03457840247648014 -0.03787519916004255 0.06198724070704928 0.42 0.397 0.957 0.965
J-c-o-ztfg 1D3 True F19 6 58869.19908741432 0.35977785915453414 35.86020481303715 0.07710714322337771 0.8640041525516936 0.03127280154007338 -0.05169363914253235 0.06068197250885632 0.337 0.318 0.999 0.999
J-c-o-ztfg-ztfr 1D3 True O94 0 58869.169494498514 0.36571077590511825 35.83545315516397 0.079127629349311 0.8722504218803208 0.03127537305154858 0.013000648340504137 0.06091308657094903 0.538 0.506 0.987 0.993
