bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  False O94 0 59602.33962416358 6.3897463516782205 38.955129493392555 0.552333881114888 1.06963598933472 0.4052758170768126 0.17029800111929758 0.3498766597790865 None None None None
J-c-o 1D3 False O94 0 59594.94589317646 0.7910594774357519 37.0407140959471 0.12975745946170802 0.3344076015736227 0.035576374522397806 0 0.06 None None None None
