bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59887.653871599556 0.6996832300291733 36.64756978534348 0.21663380490065273 0.847143446200039 0.10121856342532284 0.18838232563977758 0.13675961390395905 0.819 0.815 0.598 0.602
J-c-o 1D3 True O94 0 59887.31612800724 8.291172064377276 36.140474747325456 0.37356010009272234 1.9250186414796058 0.13291362101188348 0.2736776735585772 0.4282586767304263 5.311 5.295 0.0 0.0
J-c-o-ztfg-ztfr 1D3 True O94 0 59886.820155173315 0.4661141810160102 36.097267915153964 0.16845461275302745 0.7147391660636508 0.05544318154919659 0.42430291897223393 0.10159809739695955 2.624 2.612 0.0 0.0
J-ztfg-ztfr 1D3 True O94 0 59886.384418614085 0.4940201394110421 36.16884368590669 0.17030925635831617 0.6782938888390029 0.062365311688528324 0.30362903610294045 0.11136261953118513 2.859 2.843 0.0 0.0
ztfg-ztfr  True O94 0 59886.46585573667 0.35990218503036236 36.23888190604926 0.11878366392989846 0.6850285895830983 0.03498958160563125 0.27170602098851554 0.06754497752076798 0.323 0.315 0.998 0.998
