bps_used variant success reddening_law gmax e_gmax Jmax e_Jmax st e_st rmax e_rmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 19.240133052025154 0.42081211998303286 None None 1.967026488816114 0.6363079926428861 19.363161009729247 0.09428859432243782 59329.21142512693 23.356991263296695 0.148 0.148 0.998 0.998
J-c-o 1D3 True O94 18.36618243536781 0.29138622987436896 19.34035373744442 0.20916054235517612 1.235171350102123 0.16336616761868977 18.63954458459745 0.0835402086920838 59328.21122129979 3.3734191522740073 0.642 0.632 0.821 0.829
