bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59515.767539938985 2.890726936260065 6.8889009499799645 2.5463632299254244 1.9919981889767877 0.8497113865998205 -7.567169611653403 17.538165662000566 -1 -1 -1 -1
c-o  True F19 59484.40062002042 0.2422568891257713 4.683378268187123 0.16445556903246628 -1.7541239677271163 0.20221965079322787 -0.18437985920281375 0.1058926214300276 4.454 0.903 0.0 0.606
c-o  True F99 59484.400530241575 0.24226028770783695 4.68362781568789 0.16444398938963445 -1.753381575783128 0.20220395308244535 -0.18962189212867597 0.10589380174695158 4.455 0.904 0.0 0.605
J 1D3 False F99 59486.63800766895 0.16221681952907632 143.52858097242918 77.1755306673357 5.032147319340314 0.5271483217061175 45.97282824676733 25.664794390638473 None None None None
J 2D False F99 59486.66182196626 0.1621103415821249 143.7056164008132 78.89467332107263 5.214812164248486 0.5344810897292885 46.02918130824625 26.236508901979047 None None None None
J dehvils True F99 59486.15064465522 0.22650582036895156 -8.677637725927855 3.5943006888237967 4.454633247028164 3.4677610138221846 -5.424407405470616 1.2454180042765521 21.729 8.939 0.0 0.0
J-c 1D3 True F99 59485.515368174994 0.2914410858357462 6.049123047156658 0.5378363121880937 2.619093917850571 2.5262390126335137 0.3406982710357977 0.1815477131144319 47.163 32.424 0.0 0.0
J-c 2D True F99 59485.450510329516 0.3111657999038607 5.8784209070680316 0.5903866053587282 1.9296020809808292 2.5857314624978742 0.2773171654993185 0.20145884010978218 48.041 22.007 0.0 0.0
J-c dehvils True F99 59485.96175827578 0.11852302914224866 4.977343221422202 0.23197031775477917 -1.651657597599748 0.5573558784674029 0.04574930765470405 0.08136746026440622 22.199 13.65 0.0 0.0
J-c-o 1D3 True F19 59484.43183955564 0.2324080217427606 5.078377986116264 0.08983057897228906 -1.6505015655724966 0.18512436130785379 0.011884493358795437 0.05176334855083572 22.122 1.621 0.0 0.015
J-c-o 1D3 True F99 59484.43162502532 0.23289983602697845 5.078422234226143 0.08995876826429773 -1.6500590908960358 0.18544424179937527 0.011910854256746158 0.05183134421109311 20.46 1.536 0.0 0.027
J-c-o 2D True F19 59484.43292843389 0.23277871632601083 4.905132990104184 0.08983200066800508 -1.65789426360831 0.18576236639843882 -0.03676260166976002 0.051787595224693624 12.554 1.018 0.0 0.438
J-c-o 2D True F99 59484.43288665775 0.23274390122106564 5.071009601812378 0.08995470182159108 -1.6536910260734166 0.18556782289806656 0.006996124584248564 0.051845635200289536 20.408 1.532 0.0 0.028
J-c-o 2D True O94 59484.43309631354 0.2322682194057408 5.070970087884625 0.08983742658016088 -1.6541484293936017 0.18526284049762728 0.006971820378009188 0.051784103048526535 21.988 1.613 0.0 0.016
J-c-o dehvils True F19 59484.4622790663 0.23415746919024674 5.000366867353026 0.09040017411020379 -1.6268772334652097 0.18381668991742453 0.026622712317644834 0.051954569042813495 21.684 1.082 0.0 0.343
J-c-o dehvils True F99 59484.4623952541 0.234139758118768 5.16641944914109 0.0905361507117564 -1.6225979305078548 0.18362485015452723 0.07046622951721697 0.052020645432994894 33.782 1.597 0.0 0.017
J-o 1D3 True F99 59484.59754046222 0.09485331800434993 4.976707798800096 0.08180624399096088 -1.9726338348698322 0.10734167616922333 -0.0002103794464027352 0.045493908069401 12.429 9.293 0.0 0.0
J-o 2D True F99 59484.60088481428 0.09482771791430326 4.969358773636575 0.08186236221192326 -1.9719144457130855 0.10736979733868766 -0.004865883723078129 0.045554122014973365 12.398 9.307 0.0 0.0
J-o dehvils True F99 59484.86029529113 0.09290891351236316 5.137639986918703 0.08303637013514 -2.1527477406940623 0.10549057124298197 0.10249900744267879 0.04580377857216309 10.552 6.788 0.0 0.0
o  True F99 59484.46876841417 0.1165820972908744 5.813265400214454 0.314833193273659 -1.8820695310288305 0.13742902882218858 -0.16751945549450695 0.20045684521918253 4.683 3.359 0.0 0.0
