bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 58993.979690545966 2.4061708174913052 6.761957114213908 1.187275692385096 1.7743423898392772 2.4469321715655847 -0.3306049469872053 2.0888517091332837 0.333 0.309 0.564 0.578
c-o  True F19 58993.177286949576 0.26516039281671505 6.956138677751028 0.05992927241432217 0.40984150840576716 0.28138177296290584 0.051295171832695434 0.049552812358833916 0.785 0.62 0.754 0.919
c-o  True F99 58993.17732534885 0.2651677819672692 6.956533294342243 0.05992519165165324 0.4101314079550988 0.2813995821583354 0.04945935766178443 0.049551677029773505 0.785 0.62 0.755 0.919
c-o-ztfg  True F19 58993.4276005643 0.1491357910601724 7.102878816339816 0.027116510127583253 0.6753121487178539 0.1721858327834858 0.12662260660452385 0.02818010597623484 1.001 0.666 0.474 0.981
c-o-ztfg  True F99 58993.421692278294 0.13641138703706132 7.046286512682655 0.02615997329788427 0.6593725787607774 0.15981703614536039 0.11454867058134906 0.026592466353262286 0.663 0.606 0.982 0.994
c-o-ztfg-ztfr  True F19 58993.30340003263 0.11624605374496697 7.039801851824009 0.025625316918770548 0.4908750880337498 0.12678065508576009 0.11990467171949337 0.022880882594994694 0.64 0.489 0.998 1.0
c-o-ztfg-ztfr  True F99 58993.30614528249 0.10332612766176383 7.03693838792735 0.024662596275558887 0.4663022454050595 0.11560702808039196 0.11741192835287781 0.02194731467766763 0.641 0.602 0.998 1.0
c-o-ztfr  True F19 58993.143754831246 0.150497127600304 7.015539451480521 0.0559162490785612 0.32255579926041655 0.15524060625769226 0.0794819829996126 0.043914625587501706 0.998 0.593 0.481 0.996
c-o-ztfr  True F99 58993.156079215536 0.12884161382153883 6.961565960692861 0.05005024103320962 0.3087366746565109 0.13922341737754282 0.06567485058615699 0.039623408904377544 0.633 0.606 0.99 0.994
c-ztfg  True F99 58993.57388060361 0.16130285768400135 7.129976130403895 0.042008819758870664 0.8494658400000098 0.1958650132154383 0.2822535132112519 0.07709044050073707 0.357 0.347 1.0 1.0
c-ztfg-ztfr  True F19 58993.33340828824 0.12543389641907793 7.108083065837247 0.02679623328840552 0.5565143193084097 0.13855407591786653 0.15069634801932258 0.026897003363132683 0.927 0.594 0.664 0.999
c-ztfg-ztfr  True F99 58993.34166645886 0.11221895559963799 7.04901619331751 0.025833884489194797 0.5256731633082872 0.1266648864645358 0.13388207696076582 0.026056655797445052 0.603 0.564 0.998 0.999
