bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
J-c-o 1D3 True O94 17.754657296539992 0.04976873204167645 0.8136158941479428 0.04010331168122459 17.640955029972414 0.034088696305055274 17.544837243205365 0.02994139030329256 59778.12266148572 0.40290863200553634 None None 0.721 0.693 0.926 0.948
J-c-o-ztfg-ztfr 1D3 True O94 17.783937349475288 0.051041076363576736 0.8077197217152186 0.034508899547417794 17.530768068145665 0.0279214092903678 17.555321177420026 0.03010146562182801 59778.013219377186 0.3740885067762204 17.469430099126097 0.034002577627491606 1.082 1.059 0.294 0.342
J-ztfg-ztfr 1D3 True O94 17.763778700885418 0.04671695538551031 0.803103337889616 0.032071438650837024 17.47541510633664 0.025128257672751345 None None 59778.05491405804 0.3540671062550307 17.509780639257905 0.02298935001382109 0.446 0.403 0.994 0.997
