bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59778.08681989202 0.49284461767362436 36.60737543188796 0.11359819620388009 0.8159887485029738 0.04431943200179102 -0.0007341865541290714 0.07257686710091221 0.75 0.745 0.888 0.894
J-c-o 1D3 True O94 0 59777.865325361636 0.4505818908906722 36.306239034699836 0.09170767240912168 0.7734903440115165 0.04621497076576587 0.09393108010567305 0.07263908504797555 1.478 1.331 0.016 0.06
J-c-o-ztfg-ztfr 1D3 True O94 0 59777.9306529086 0.3740239653174621 36.30914177654139 0.08801747613726985 0.7936395542204817 0.033863673869147674 0.09768460555867454 0.06413816364147712 1.164 1.101 0.156 0.255
J-ztfg-ztfr 1D3 True O94 0 59778.052031006155 0.3530437502454606 36.267589195193466 0.08973370376143192 0.8033708209161209 0.031928709610583264 0.12254290869174904 0.06205372218023266 0.426 0.388 0.997 0.998
ztfg-ztfr  True O94 0 59778.06575502101 0.36486010620564086 36.282280176239055 0.09176197668304784 0.8027905366145853 0.03298986273345975 0.1127100277990715 0.06479009557232429 0.464 0.449 0.986 0.989
