bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  False O94 None None None None None None None None None None None None None None
J-c-o 1D3 True O94 16.866618579928453 0.2506826809771242 0.5393631383750727 0.09305188309280966 20.331249155888944 0.16399506264675046 20.152633472266945 0.17483737709489128 59106.37041514045 1.8521458983439982 1.452 1.04 0.114 0.409
