bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59119.07391105999 0.869181834553877 38.1969941646771 0.2416247038166381 0.7928868230179716 0.09004080314104658 0.1562991730051199 0.1488398318158789 0.218 0.218 0.999 0.999
J-c-o 1D3 True O94 0 59103.82574370961 3.7977242864786107 37.47944980239636 0.3206962855427881 1.9911143219296226 0.09793319226831451 0.19731357788190024 0.3740752352530376 1.299 1.196 0.181 0.258
