bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59037.904963667235 7.022102080350551 9.51103031322704 3.478709934179676 0.8953831085314734 6.268399687742851 0.8443490835662526 4.499396659742746 0.04 0.04 0.989 0.989
c-o  True F19 59041.95272563424 0.6918850894440061 8.172251144710355 0.12432826371222046 0.9468909417204546 0.6427297858312765 0.08955878141375453 0.10180656305553545 0.698 0.639 0.859 0.91
c-o  True F99 59041.93585813798 0.6734406609395351 9.139913519040793 0.12269590694956747 0.9419944565970885 0.6252771537752844 0.052576420555689424 0.0999971152588277 0.371 0.37 0.998 0.998
c-o-ztfg  True F19 59042.25886734255 0.4564823125829673 8.128096711017212 0.059561716477065325 0.6927808247226797 0.5266470382090777 0.06539868732619299 0.05118103809312332 0.798 0.722 0.783 0.875
c-o-ztfg  True F99 59042.24981816843 0.44802029145096234 9.097695523073106 0.05881386153913265 0.6909145426915766 0.5162044551747468 0.029802299254636018 0.05026209421202354 0.347 0.346 1.0 1.0
c-o-ztfg-ztfr  True F19 59042.29545618694 0.3997516105603487 7.998001534979718 0.05842665579737128 0.7544614199385621 0.4948643584907294 0.0054331647661036726 0.04705693750130657 0.354 0.335 1.0 1.0
c-o-ztfg-ztfr  True F99 59042.285157696984 0.3920701362397213 8.000081866361612 0.05778563210742035 0.7492265970820224 0.4853439016404085 0.0013920930290608376 0.04644638837963007 0.355 0.345 1.0 1.0
c-o-ztfr  True F19 59042.159464077835 0.5212757240259732 8.189143765170883 0.12294734132239085 0.958395672370459 0.5818171806210939 0.07628121383765278 0.09956949420663232 0.788 0.701 0.805 0.903
c-o-ztfr  True F99 59042.14636479196 0.5088989895821823 9.157916620379705 0.12149089815979286 0.950176550622815 0.5678933923321166 0.04033759700832469 0.09817274420443406 0.374 0.364 1.0 1.0
c-ztfg  True F99 59042.41040671265 0.6550477756887858 9.071339651671835 0.0719998787330589 0.5047805974575439 0.7758859219208746 -0.050727450899264864 0.165336592374767 0.262 0.26 0.992 0.992
c-ztfg-ztfr  True F19 59042.28922489534 0.4757731650145658 8.09782908161553 0.06565453119586713 0.43745103682919756 0.6539911720596692 -0.009286342285244465 0.056715112679573625 0.985 0.866 0.479 0.637
c-ztfg-ztfr  True F99 59042.28535694138 0.4679113654483432 9.0672617865758 0.06487489136438451 0.4298936403843191 0.6450506447941908 -0.04477243171499326 0.05586898700331013 0.216 0.215 1.0 1.0
