bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59842.038666114866 2.3338574834635497 9.112192871810807 1.1275904842381936 2.4807571091780503 3.034401670308126 0.7933681150613516 1.7431197816331119 0.715 0.714 0.781 0.783
c-o  True F99 59845.018624518125 1.1296969469887377 8.760103687946566 0.12352509367203031 2.290176100141145 0.8261986069611821 0.14606908875623592 0.09702121098799821 0.639 0.637 0.988 0.988
c-o-ztfg  True F99 59844.81018556995 0.8523192113934747 8.63899622605068 0.045714479830899594 1.9791165198944203 0.7338885840547896 0.05804135810592638 0.04810973764432666 0.606 0.603 0.996 0.996
c-o-ztfg-ztfr  True F99 59844.8703217025 0.8744444528884793 8.646033120464605 0.04548391798746997 2.2833026532905407 0.711930396675693 0.032760855810732875 0.043451486726745356 0.606 0.6 0.997 0.997
c-o-ztfr  True F99 59845.109370332226 1.0928753397405313 8.7766346461362 0.12248869950865116 2.6206486316975406 0.7933596375012621 0.1313027389400352 0.09756438538537572 0.631 0.627 0.991 0.992
c-ztfg  True F99 59844.850905428335 2.9208609466706243 8.6474574308122 0.059015164807884435 3.1983550842751693 1.3132541382461125 -0.11585689681737465 0.2001392615825145 0.627 0.625 0.914 0.915
c-ztfg-ztfr  True F99 59843.80312302625 2.324300484115013 8.633194966370416 0.05360992325187453 2.958116990727382 1.2596685112862076 -0.025540074599200203 0.06095255322600831 0.574 0.571 0.959 0.96
c-ztfr  True F99 59842.79617840937 1.971034807343998 8.725732639267681 0.17163127033914286 3.87404021310122 1.350387653997338 0.057789825906871775 0.15016111730240378 0.635 0.633 0.883 0.885
o  True F99 59845.36276105471 1.2365432825000788 10.047794018574251 3.7017128591596458 1.0951075041091727 1.3487233482039143 1.0775168590993922 2.5258702332760956 0.605 0.604 0.978 0.979
o-ztfg  True F99 59845.081788103285 0.8065095439618253 8.613731929804313 0.04746195987108812 1.3972111089970616 0.9743153596505231 0.06041719906795126 0.047583029672376945 0.534 0.533 0.997 0.997
o-ztfg-ztfr  True F99 59845.18480310449 0.8549585481327784 8.627620810996046 0.04706634769352214 1.9250549843065365 0.9679639475850079 0.0288181797719825 0.04322451860530235 0.555 0.549 0.996 0.996
o-ztfr  True F99 59845.091197012545 1.036025919493176 9.578948174221368 0.6069023007096431 1.2280678125700595 1.1009588477916548 0.7541622010015101 0.45204945589970746 0.576 0.574 0.989 0.989
ztfg  True F99 59844.90120896262 1.623793027429971 8.641661812796727 0.5756876822948545 0.9421669692148915 2.5724451081140205 0.5530727034940688 4.656035310572504 0.221 0.219 0.882 0.883
ztfg-ztfr  True F99 59844.90324049433 1.0923996271369625 8.605326280188399 0.06331213340304635 1.1783537482764581 2.2323973363766196 -0.033069798882736395 0.06363745332405671 0.187 0.185 0.981 0.981
ztfr  True F99 59843.265691402965 1.4125096839936093 8.52977496580526 16.05833178656645 -9.148060482423283 27.988689805971546 -0.01314609279485163 12.79956122583073 -1 -1 -1 -1
