bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
J-c-o 1D3 True O94 21.65630509507632 0.8006787993958255 1.4667650610206848 0.10053662653093903 19.08748584437397 0.045115511251179796 19.012186823797503 0.06656560749623638 59839.19569777845 2.9902787167702516 None None 0.505 0.504 1.0 1.0
J-c-o-ztfg-ztfr 1D3 True O94 22.047249114145995 0.777343926183697 1.365756421213197 0.06548472289220203 19.13751200888518 0.036013899677837115 19.13144984325741 0.04937728118201399 59842.646084229105 1.4902288179996162 19.21294415921403 0.03463296663090337 0.539 0.538 1.0 1.0
J-ztfg-ztfr 1D3 True O94 21.82187719263376 0.4421009663210313 1.3893337512460358 0.0630593062738953 19.204849102337747 0.04971618574930933 None None 59842.93050414096 1.2155144877564916 19.21076387081995 0.02322355167496719 0.2 0.199 1.0 1.0
