bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
J-c-o 1D3 True O94 0 59839.280045682404 2.7921856645152294 38.297979405933496 0.15281244132467936 1.3428556928779771 0.10918139130054362 -0.049570677494138946 0.11997242251341002 0.816 0.802 0.849 0.87
J-c-o-ztfg-ztfr 1D3 True O94 0 59838.00865678688 1.684360504738624 38.25466536727656 0.13452626924032185 1.5080930897511415 0.06481001305579395 -0.11001910874555698 0.12558076199882476 0.898 0.872 0.73 0.787
J-ztfg-ztfr 1D3 True O94 0 59842.256321793735 1.9569710370821078 38.50647066008868 0.21721951716881852 1.2861408007403956 0.1554762034241822 -0.06324267150007044 0.1736481624693726 1.074 1.05 0.373 0.399
