bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 58575.9834759859 13.306457097573821 7.70274647185399 5.709670079417821 0.04405867833363525 50.4653339674426 -0.0002647500000055339 8.604760681122409 -1 -1 -1 -1
c-o  True F19 58553.428141486045 0.3791508710094535 6.32636972702527 0.1749679148384513 0.7066497602679795 0.386048065916247 -0.2243822446237636 0.11818459768223874 0.741 0.482 0.763 0.962
c-o  True F99 58553.41801003633 0.32299960367294617 7.383856561776179 0.16026645761133052 0.6994160890895206 0.3468569770004185 -0.23460750745951975 0.10897525376348548 0.521 0.507 0.945 0.952
c-o-ztfg  True F19 58553.381509789586 0.19899324467424906 6.583642246694482 0.03966992029870379 0.5703961960978949 0.23128711432314727 -0.041606511436104644 0.032653152228171514 2.424 1.846 0.0 0.004
c-o-ztfg  True F99 58553.36737444765 0.17230049040651974 7.635875957232815 0.0373713623658198 0.5415362803154806 0.20671053456694916 -0.05542464447370564 0.0303994941108357 2.232 2.165 0.0 0.0
c-o-ztfg-ztfr  True F19 58553.468116332864 0.1637538674467435 6.5599226144164575 0.03687107622485029 0.7127052313770634 0.17840494182541455 -0.011194360426411431 0.028390470264426586 2.017 1.338 0.0 0.066
c-o-ztfg-ztfr  True F99 58553.45645037643 0.1344206734648948 6.5578395132804435 0.034727225622074066 0.6835448362064986 0.1555784780338073 -0.014004197693429605 0.026554296104739403 2.02 1.722 0.0 0.002
c-o-ztfr  True F19 58553.54323531561 0.22924011399823033 6.34563487623306 0.13721287548801078 0.8268163809913643 0.22929679460217267 -0.19024187547566074 0.09536272846799056 0.962 0.534 0.528 0.986
c-o-ztfr  True F99 58553.53191311384 0.181244705328115 7.40178980248679 0.12348911792932207 0.8094809391437595 0.1991077864944294 -0.20135742195754835 0.08623747959711926 0.74 0.567 0.855 0.977
c-ztfg  True F99 58553.07961735324 0.2286926906682138 7.7204159384062265 0.05253759300387097 0.01464341064743935 0.30258231702320737 0.2778272177932103 0.11550108872160594 4.824 4.772 0.0 0.0
c-ztfg-ztfr  True F19 58553.35784408573 0.18416212610518642 6.6197482853003375 0.038578674962685376 0.5451923729577386 0.20507265767501978 0.059295350124071264 0.034513780697898816 2.633 1.989 0.0 0.002
