bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 1.1674540122143233 0.129249436675229 18.028775235401525 0.03524353334261685 17.942858332003652 0.038399698081094946 59072.627224168624 0.9952478001882903 0.409 0.404 0.747 0.75
J-c-o 1D3 True O94 18.692045897041027 0.1723929336568691 1.1620130826556017 0.13100622373090995 18.021893640612777 0.03571842236560605 17.935392023034336 0.038220622059554184 59072.648473408524 0.9967719952744355 0.412 0.407 0.745 0.748
