bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
J-c-o 1D3 True O94 18.71629824899107 0.09366620639415016 1.0221785313910277 0.07224026169660605 18.20619303783463 0.0455058943678377 18.34110706790419 0.05066212553046893 59893.39330663922 0.6475073169097353 None None 0.783 0.779 0.731 0.735
J-c-o-ztfg-ztfr 1D3 True O94 18.726401755818927 0.09989659298082655 0.7387145849650811 0.0391254840339834 18.098875703915667 0.02942237038598001 18.1636738287443 0.04858166461419881 59892.02219233693 0.39126624780551766 18.126308756758966 0.04615941294280587 1.028 1.007 0.42 0.459
J-ztfg-ztfr 1D3 True O94 18.590194298628845 0.1056953647853198 0.7003790881261975 0.0470428801131171 18.19079277952636 0.03834904625063208 None None 59894.20989501479 0.6030737607777977 18.354089855829546 0.057786092476848606 0.927 0.898 0.552 0.59
