bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59352.00899827858 0.625601123742017 37.11153305437654 0.20964126325076432 0.6524423657894788 0.08300473613588075 0.15089441961347805 0.13315054140755472 1.069 1.058 0.376 0.388
J-c-o 1D3 True O94 0 59352.20402099909 0.5425266168414274 37.26587364081039 0.10875816183622357 0.6794894260267218 0.06583715977065274 0.09435892733345799 0.11043368279893671 1.026 1.014 0.427 0.442
