bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  False F99 59455.46960233996 3.7123458939173224 12.508979023919355 5.868896306280938 -0.022252175210667614 -1 0.0033321607387367773 10.925760081157149 None None None None
c-o  False F19 59470.77677183582 0.0007041598516183094 -16.03737609843875 0.013093754573240845 -2.9143392975745543 -1.0 -23.00973511362286 -1.0 None None None None
c-o  False F99 None None None None None None None None None None None None
J 1D3 False F99 59479.145702462454 1.1804461734476583 8.421819230404306 66.78269556166482 -12.056441036351057 29.878827337264813 0.16284256178372686 24.412333375147764 None None None None
J 2D True F99 59478.059104604814 1.1674187964184422 8.354053513911985 58.64940063181813 -3.437738174031113 22.019873794122905 -0.013788916481724683 21.198480777632806 -1 -1 -1 -1
J-c 1D3 True F99 59479.145672967476 1.180477063025054 7.421677385575331 66.81428079543262 -12.056274959487231 29.89035922191055 0.16278784279177794 24.423897223301893 -1 -1 -1 -1
J-c 2D True F99 59478.05911000775 1.1674160690579851 7.354038344138489 58.63926626508289 -3.4380380117108817 22.01915378062916 -0.01379070959103355 21.194829396351082 -1 -1 -1 -1
J-c-o 1D3 True F99 59477.22975396014 0.8906777244116815 7.819544644472903 0.2369672906876322 4.13339608357794 1.7644282194332468 0.054152287755996856 0.12719644954085615 2.464 2.432 0.022 0.024
J-c-o 2D True F19 59476.204016554664 1.3075508471651747 7.694489473010056 0.28828362962117765 2.5711378584289584 2.1800466283582365 0.0017820871906148368 0.15154138227981098 2.0 1.773 0.062 0.1
J-c-o 2D True F99 59476.20472271895 1.306760744797846 7.765945406952418 0.28829931776413675 2.5698405347339586 2.178330724202995 0.022109011794931424 0.1515446204986042 2.07 1.836 0.053 0.088
J-c-o 2D True O94 59476.20491260069 1.3065886837599947 7.765937038518597 0.28825748024933057 2.570122379088466 2.178077947492188 0.022097469250279167 0.15152239026465733 2.085 1.849 0.052 0.086
J-o 1D3 True F99 59477.23223354755 0.8893731611173021 7.820762894395659 0.236824119956444 4.136940279510251 1.763156846723821 0.054958795320614415 0.12711466357128723 2.465 2.433 0.022 0.024
J-o 2D True F99 59476.444790715905 1.141438730833327 7.706624913527502 0.26828688322715694 2.943290501467093 1.9694103219240249 -0.0013887652947051515 0.14231465494299006 1.982 1.966 0.064 0.067
o  False F99 59470.64042477434 0.5903867310589097 -7.418407170794087 11.120439719555932 -3.7451093440946552 1.2004856088133855 -14.899771517605634 11.698462476107876 None None None None
