bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59848.78156951373 5.269585464178916 4.151916651224161 0.4951486475066847 2.5036379924503134 4.459503984414193 -2.4524616925980114 1.6061661289608649 0.063 0.062 0.802 0.803
c-o  True F19 59843.582746688306 0.21837279109528648 5.620071423805361 0.06880667335033144 -0.12303555097315871 0.15131954970952333 0.121182820898594 0.050017701492852146 48.501 7.493 0.0 0.0
c-o  True F99 59843.556777949256 0.12769483176380367 5.257934394188479 0.052898890961881585 -0.08793932815984451 0.10770546947210856 0.022574585426198092 0.040914689274882 1.208 1.047 0.221 0.398
c-o-ztfg  True F19 59843.769610478324 0.16857512174401465 5.680321776554452 0.029112818256590116 0.0668400865103486 0.13080436569465304 0.15308679099963338 0.026695893290294165 43.539 9.62 0.0 0.0
c-o-ztfg  True F99 59843.61664714928 0.11733859066840255 5.312986830822294 0.03124814486543747 -0.08450363402990682 0.1064873574158612 0.06139090208365395 0.02757942010771278 1.197 0.989 0.22 0.479
c-o-ztfg-ztfr  True F19 59843.76645937243 0.16433284270109202 5.317555939147772 0.02845229685029832 0.05688006248522735 0.11839926171280699 0.06985812638960198 0.023925129730557076 0.962 0.505 0.551 0.999
c-o-ztfg-ztfr  True F99 59843.618442657535 0.11666543723740991 5.312622956254304 0.03113685685113653 -0.08222709584482556 0.10527013399852075 0.06039979171957493 0.02659953390969966 1.15 0.955 0.267 0.532
c-o-ztfr  True F19 59843.615247486436 0.20608256461128827 5.6310110471493555 0.06698180450400407 -0.07967075759416486 0.1316360293863084 0.1303076686199885 0.047747104097251705 38.52 7.222 0.0 0.0
c-o-ztfr  True F99 59843.55898063908 0.1270615607276541 5.257625252918964 0.05287935284670684 -0.08525088517636767 0.10649002362313409 0.0214906222386384 0.040352064579669604 1.163 1.007 0.261 0.453
c-ztfg  True F99 59843.65474171506 0.6310889024751034 5.364634392415789 0.099068475290624 -0.20252712909425322 0.3458329753374411 0.14742745898595885 0.17103612786595876 0.796 0.77 0.527 0.545
c-ztfg-ztfr  True F19 59843.897219926526 0.25886387566997293 5.698368127461014 0.031378018850619326 0.1415258406886577 0.17290200185125623 0.1672755110490946 0.03159994597230088 40.645 13.084 0.0 0.0
c-ztfg-ztfr  True F99 59843.901931466564 0.30876469919339056 5.323672522750243 0.04137881649917613 -0.08292571642175318 0.23002698797447793 0.07235533425928962 0.04737890241474608 0.68 0.657 0.639 0.656
c-ztfr  True F99 59848.20191276075 1.5356834254407108 6.065662272285125 0.4840502215782082 -1.3012457433956532 0.7192898072264485 0.7465474251348779 0.47723125695105545 0.208 0.198 0.812 0.821
J-c-o 1D3 True F99 59843.47383013814 0.11578412862872726 5.276331491172488 0.04136604829927368 -0.09474586524690998 0.10643240569581487 0.041763218031680614 0.02884955273702145 1.355 1.106 0.099 0.319
J-c-o 2D True F99 59843.46982685098 0.11669658239896286 5.262498760043522 0.04309068957137351 -0.09022160348106897 0.10700761335269404 0.02948281131667259 0.030848482593419903 1.238 1.078 0.179 0.354
J-c-o-ztfg-ztfr 1D3 True F99 59843.60154140703 0.1029512125493645 5.31160702788648 0.023814963477440172 0.05747158910480443 0.08679789604657236 0.05911566789215727 0.01885672871619826 1.034 0.92 0.406 0.645
J-c-o-ztfg-ztfr 2D True F19 59843.707295236745 0.15801390774046867 5.679134184838723 0.026794291185133164 0.06807208473406208 0.11739302155523336 0.15626383956207898 0.02129208736580571 35.078 8.348 0.0 0.0
J-c-o-ztfg-ztfr 2D True F99 59843.70780933379 0.15845174207486531 5.6792027799316305 0.02683540473161633 0.06837666010135442 0.11766941212596509 0.15628392156220755 0.021346550548671784 31.644 7.674 0.0 0.0
J-c-o-ztfg-ztfr 2D True O94 59843.704932438646 0.15852469375181696 5.312657210945178 0.026760490027386525 0.07417175018848456 0.11783369614801173 0.064763239795427 0.02128857880456121 1.024 0.508 0.424 0.999
J-o-ztfr 1D3 True F99 59843.48829910218 0.1129983302963168 5.303385324458752 0.07524497449956886 -0.056141620356513613 0.10189082441569865 0.05708492005874004 0.046501698751370245 1.031 0.863 0.418 0.698
J-o-ztfr 2D True F99 59843.48874586979 0.11368236448971335 5.264469394202559 0.08508636229208652 -0.04836014065914086 0.10252210848037967 0.031040698506405326 0.05362040667333089 0.987 0.846 0.489 0.726
J-ztfg-ztfr 1D3 True F99 59843.43853345701 0.20744397658697794 5.33921477001072 0.02773958213807987 0.3890868886037739 0.16650688715246867 0.07233863267505167 0.02215538262098188 0.718 0.688 0.861 0.89
J-ztfg-ztfr 2D True F99 59843.44554360707 0.208411977874987 5.334671101859582 0.028176548010350553 0.3946301491887918 0.16735969708051132 0.06569720359706452 0.02341011206831078 0.699 0.678 0.88 0.898
o  True F99 59843.530530488795 0.13170443845970536 4.660957583021905 0.5971815602999958 0.05660265031113632 0.1981129754348305 -0.3615716179270271 0.39070157703147923 1.284 1.088 0.182 0.355
o-ztfg  True F99 59843.56597161987 0.12447021481696952 5.336012478607369 0.03771317519125946 -0.11592553940207506 0.12028924748917705 0.07217953078155212 0.0295042615411413 1.179 1.007 0.254 0.45
o-ztfg-ztfr  True F19 59843.751223697654 0.16561240857803566 5.684929622688247 0.029994128198415314 0.08731163355267009 0.12646422466480856 0.15900124919238806 0.02422931365461257 33.17 7.79 0.0 0.0
