bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59288.31632230064 8.617772909391638 40.05772019361763 0.37734785981310887 1.4625535245314647 0.29586552968013463 -0.5958867019035768 0.433128573415146 0.349 0.349 0.996 0.996
J-c-o 1D3 True O94 0 59288.31780855471 6.214873267909513 39.40326153409744 0.28386919779584696 1.3941614792552806 0.23529981628712596 -0.2072005910836799 0.22844406151914975 0.606 0.604 0.923 0.925
