bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59821.49483877772 3.652715003555818 6.605671148342589 0.2358908439480355 3.154863329395045 3.742212329443318 -1.5436957469105388 1.5798361409705852 0.637 0.621 0.671 0.684
c-o  True F19 59822.82520269453 0.4796756092838856 7.568243384302303 0.02938737161495893 2.302204498611477 0.45143702052556106 -0.32709912261607965 0.03188998703873495 0.833 0.745 0.772 0.89
c-o  True F99 59820.74546356144 0.37193326538971627 7.114353312049049 0.05083145096017074 0.033824446926122714 0.3092464048607026 -0.08885243261790633 0.04420268127537027 0.373 0.366 1.0 1.0
c-o-ztfg  True F19 59823.41669063507 0.2761114005994913 7.540587383940072 0.0239429601038078 1.1556361185375006 0.28011779075961546 -0.2812751126548535 0.019516687755278313 1.112 0.926 0.258 0.639
c-o-ztfg  True F99 59820.84711622253 0.2909622330799862 7.096390869518222 0.037421557770674296 -0.05497293610470692 0.2575064288232357 -0.1006223437805521 0.03474852362924638 0.372 0.364 1.0 1.0
c-o-ztfg-ztfr  True F19 59823.57084786438 0.24559186168106317 7.510189460857035 0.02159582514984345 1.4056562061836018 0.24200341967093247 -0.25264586455212157 0.018659274725993234 1.6 1.301 0.001 0.038
c-o-ztfg-ztfr  True F99 59820.748162451666 0.2616652431254628 7.1028572286264335 0.03640663547746653 -0.10000743372334593 0.2471280776989435 -0.08343184599809976 0.032222804036810465 0.413 0.392 1.0 1.0
c-o-ztfr  True F19 59823.41435881982 0.35168585566081967 7.527282817350693 0.0261959048854086 2.181545020999529 0.3278344635382324 -0.29803507734085377 0.030091592341068046 1.483 1.259 0.009 0.083
c-o-ztfr  True F99 59820.6710217216 0.30553807620552614 7.119893456251095 0.05002197712317893 -0.019589069435698152 0.2796942521035206 -0.07279134304709384 0.04232248818926449 0.416 0.394 1.0 1.0
c-ztfg  True F99 59821.1728882062 0.5628477268301008 7.062687401322413 0.069113681671059 0.08583012476638285 0.40670378581605776 -0.1706951064488293 0.13563855494298288 0.516 0.501 0.88 0.89
c-ztfg-ztfr  True F19 59823.98930303927 0.2914792605619653 7.38771343617689 0.028077881019709594 0.8404086609215085 0.26124337821004967 -0.1580380603652211 0.02514079763239746 0.924 0.753 0.608 0.872
c-ztfg-ztfr  True F99 59820.82015859333 0.39733281850797914 7.121992965104966 0.041956142979691656 -0.10532845781200659 0.3510203589502733 -0.037039882949899045 0.05028725918379269 0.528 0.49 0.909 0.932
c-ztfr  True F99 59820.87517116494 0.5384466026137482 7.172723659281167 0.06365245115768364 -0.05335395859659092 0.40822819305506997 0.012840218332854567 0.0730050013224209 0.501 0.484 0.856 0.868
o  True F99 59820.8084700861 0.42483277498761096 7.612997492985713 1.6368750763607178 -0.2357698854159918 0.6500394064720356 0.2535820802696388 1.1020915288699331 0.355 0.35 1.0 1.0
o-ztfg  True F99 59820.81895953648 0.3158317652839389 7.080588589359952 0.05037973639819203 -0.16323937547601444 0.3164061457928838 -0.10799160624651899 0.0395552634964276 0.348 0.344 1.0 1.0
o-ztfg-ztfr  True F19 59823.51573216566 0.2542256224984943 7.511880250471901 0.02567452911191636 1.3400962120203967 0.26420170097082923 -0.24744886362872237 0.02147932684272328 1.695 1.404 0.0 0.015
o-ztfg-ztfr  True F99 59820.71388320982 0.28563342348172793 7.081117214817738 0.049125919102347676 -0.22408878107594407 0.30107014681093397 -0.09483140937102394 0.037635858518317626 0.392 0.371 1.0 1.0
o-ztfr  True F99 59820.72140857839 0.3274366651553995 6.444594573145582 0.6174428090780683 0.06477203283390011 0.3979019747005272 -0.5548303953102923 0.45127896603218404 0.348 0.343 1.0 1.0
ztfg  True F99 59817.94507855068 1.509120756270928 76.72319323742359 45.55000148609054 -3.015981970106197 1.6656344809678054 86.23339056313951 52.36791515154606 0.099 0.097 0.753 0.755
ztfg-ztfr  True F19 59823.92090012056 0.3003864577665858 7.371507277090374 0.03270378360833382 0.7012965940558433 0.28389216682601714 -0.1640641711768576 0.02652116321106094 0.951 0.817 0.544 0.752
ztfg-ztfr  True F99 59819.82922951295 1.139971851164944 7.080075627994148 0.05112089306279421 -1.3753692449386505 1.3790834164523178 -0.062268647631162063 0.05238128122144336 0.264 0.259 0.901 0.904
ztfr  True F99 59818.995187824185 2.5739540489550947 6.737708676262309 22.505968865937664 -3.0858875143712066 7.469194750112557 -0.31544462600863526 17.02758853582601 -1 -1 -1 -1
