bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59814.90484747974 1.4782920444635197 7.94738127841811 1.0854617167954892 -2.2221083221304836 3.021196220298074 -0.43327224514709806 2.5452707328938735 2.616 2.603 0.033 0.034
c-o  True F19 59815.135654590165 0.8924794064653211 8.40130645715688 0.1239441493315451 -1.0180783574573864 1.6481015419231415 0.16605311176331145 0.12196349126459868 1.196 1.162 0.246 0.277
c-o  True F99 59815.13649715937 0.885719248882762 8.277419690460956 0.12253008027753208 -1.0107402034673 1.6330189244985192 0.13072213607048866 0.12027740108166925 0.977 0.974 0.487 0.491
c-o-ztfg  True F19 59815.88301957814 0.6370013896185527 8.340510667624262 0.06625674044350273 -0.9743924629366165 1.0338702545455805 0.12359969828027151 0.0786495850946277 1.224 1.167 0.199 0.253
c-o-ztfg  True F99 59815.88412693914 0.6308809041238023 8.218102186919374 0.06546577765575884 -0.9698441184966982 1.0221598448189213 0.09034958456564343 0.07740031684778362 0.86 0.855 0.669 0.675
c-o-ztfg-ztfr  True F19 59815.86962482431 0.6035461472252932 8.217242385474007 0.0643307917396922 -1.0100590028347627 0.9962148824762251 0.10182104894024248 0.06216476879778199 0.753 0.735 0.832 0.852
c-o-ztfg-ztfr  True F99 59815.86986471832 0.5979601701055096 8.219111803382663 0.06363876532780728 -1.0052535407161503 0.985447792902609 0.0979160261544759 0.06128917872888753 0.753 0.748 0.832 0.837
c-o-ztfr  True F19 59815.32588335467 0.8095407526644031 8.394954480670586 0.12117750708279684 -1.1406138440745155 1.5141661199191823 0.16462705084548535 0.1053774854839058 1.097 1.059 0.337 0.383
c-o-ztfr  True F99 59815.33028805595 0.8021839437566192 8.27106508254167 0.1197940091301262 -1.1357061230754626 1.4986700815760783 0.12958133394742838 0.1040325975729194 0.838 0.835 0.69 0.694
c-ztfg  True F99 59816.023561502196 0.7525623650653831 8.167959410897868 0.08137350745463463 -1.1557521655633793 1.215602672442133 -0.0335027161004149 0.1776864611906347 1.265 1.259 0.244 0.248
c-ztfg-ztfr  True F19 59815.855049064776 0.6979797140214584 8.326261095604826 0.06985959706412291 -1.2500893421126644 1.2042062047926694 0.11674848112504761 0.07632809363618347 1.704 1.598 0.048 0.071
c-ztfg-ztfr  True F99 59815.85701029062 0.6911314385038861 8.203791736405762 0.06892618265031578 -1.2466235268274253 1.1900287468582955 0.08357012209401557 0.0750089018585802 0.959 0.951 0.493 0.502
c-ztfr  True F99 59814.803171347274 0.8607256965784701 8.194963296868398 0.1500368421406027 -2.809893986995047 2.430679810376657 0.07750913832769322 0.13281667408473827 1.361 1.353 0.208 0.212
J-c-o 1D3 True F99 59814.679745811445 0.9782336840012336 8.084389446295233 0.09571196474224658 -1.2078657638115877 1.8504676809120228 -0.1375521125746107 0.091299810057851 1.924 1.602 0.007 0.04
J-c-o-ztfg-ztfr 1D3 True F19 59815.615197053776 0.5663993002008791 8.276591924181167 0.0588451248832766 -1.2016195655722925 1.0445513912591513 0.011258946708648946 0.05286041898508834 1.96 1.558 0.001 0.025
J-c-o-ztfg-ztfr 1D3 True F99 59815.732896933245 0.6568666643088368 8.27419668533213 0.057111409081185324 -1.3048490384398241 1.0457560556539574 0.022481563654661682 0.05282302773041676 2.02 1.596 0.001 0.019
J-c-o-ztfg-ztfr 1D3 True O94 59815.73302163736 0.6577257591158138 8.149357693416338 0.056977773039558186 -1.30586723888943 1.0465148501627164 -0.008779292027923876 0.05267083566832274 1.367 1.295 0.084 0.126
J-o-ztfr 1D3 True F99 59816.40160471629 1.4420984949394315 6.425530275200928 0.9301774179185998 0.5237224489290231 2.1002044092204337 -1.3011917782934341 0.7494512328548449 0.725 0.699 0.771 0.798
J-ztfg-ztfr 1D3 True F99 59816.168953424356 0.8797814694712334 8.108704563140677 0.06578185536693669 -1.386889660188067 1.2951154818828936 -0.055263424482483794 0.06061172566252618 3.883 2.489 0.0 0.015
o  True F99 59814.70159170645 1.6225272295336266 206.13480681059085 432.9996146337728 -2.6054484962968263 1.9072527302681734 94.03284798056391 200.85709445887963 0.419 0.417 0.957 0.958
o-ztfg  True F99 59816.27577035432 0.6694307624437025 8.1878952098447 0.07359778911427778 -0.8707785122142899 1.0244378898453192 0.09165025199936007 0.07588436452764995 0.547 0.546 0.937 0.937
o-ztfg-ztfr  True F19 59816.254087415015 0.66220328473489 8.31364620766122 0.07245947322134087 -0.8284724154531109 1.0081600299732572 0.12580748703407021 0.062392874061486706 0.812 0.764 0.713 0.774
o-ztfg-ztfr  True F99 59816.253949061516 0.6560524902458784 8.191911255609698 0.07157802085899165 -0.818126026383402 0.9970846125243521 0.09262972758262347 0.06146252571884278 0.458 0.457 0.986 0.986
o-ztfr  True F99 59815.7320992856 1.054580273395274 8.4203457022432 0.9416805953363381 -0.7544047776070162 1.7184556558652169 0.24303051792942307 0.6944497080570551 0.563 0.562 0.913 0.913
ztfg  True F99 59816.87045679841 1.2642270535073439 8.24113074389426 0.9425036990292579 -0.595806400011073 1.560752307266356 -1.5091380005412418 4.190303549528323 0.054 0.053 0.948 0.948
ztfg-ztfr  True F19 59816.49546811188 0.910578219441828 8.3022720948945 0.07776053835404392 -0.7982526283634916 1.3506478262893387 0.12541473519739527 0.0777594563326224 1.233 1.093 0.286 0.364
