bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o-ztfg-ztfr  False O94 None None None None None None None None None None None None None None None None
J-c-o 1D3 True O94 17.856836394155106 0.05444152192443355 2.036728912302248 0.10872684334212786 18.919251992782932 0.10539339296115569 19.100752724307664 0.1873859888817014 59149.64948679776 1.5964083834942662 None None 1.676 0.854 0.08 0.577
J-c-o-ztfg-ztfr 1D3 True O94 17.880151835352294 0.05560138079916029 2.2025079112256 0.09309214416804841 19.001920518915426 0.07022550415205386 18.86326702558913 0.18499307119156033 59149.24094921573 2.3195665741752265 19.874713252155672 0.09659344475815014 2.109 1.593 0.0 0.019
J-ztfg-ztfr 1D3 True O94 17.870421976540282 0.05647717362726075 2.2150251046351443 0.11097728991237531 18.97228701209749 0.09369386001086155 None None 59149.27142064907 2.438007299119571 19.59879368292865 0.09798912937713491 2.718 1.805 0.0 0.015
