bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 None None 1.6574511268584493 0.056457858606083905 16.723755670546524 0.03257352985284511 16.667052642173093 0.03276218177197164 59850.94371322437 0.8592795176828019 3.989 3.721 0.0 0.0
c-o  True O94 None None 1.6578035670731368 0.05644452407198819 16.724166559447497 0.03256041792227703 16.66798659481116 0.03273995040666798 59850.93766674362 0.859597746493407 3.983 3.715 0.0 0.0
J-c-o 1D3 True O94 17.22246702228595 0.10363198252663497 1.6440944048004456 0.052347069178611524 16.714477894498312 0.03187082237390364 16.652596495027666 0.03243959242465989 59851.54119874225 0.7528280807734603 3.802 3.54 0.0 0.0
J-c-o 2D True F19 17.162566081270022 0.1342272155050884 1.6449504080597224 0.05303863136089275 16.713631154490386 0.03195454278555364 16.6514457757722 0.032510290285732345 59851.479922696155 0.7698248244508354 3.814 3.553 0.0 0.0
