bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59331.069797111944 0.7371694575307655 37.88226988927755 0.21601747188860118 1.0565721550963472 0.10890997290676965 0.2306245385690524 0.12972469382903629 0.682 0.68 0.849 0.851
J-c-o 1D3 True O94 0 59331.28266681019 0.6657542121376249 38.1840249416336 0.13993149150188 1.059485708630442 0.10983420757475176 0.05349081939305734 0.08386982260118941 0.714 0.711 0.837 0.84
