bps_used variant success reddening_law gmax e_gmax Jmax e_Jmax st e_st rmax e_rmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 18.714986263783373 0.06050311718084738 None None 1.0269258748884764 0.12633716186128524 18.740789369598847 0.0644842113420411 59136.80970799477 1.077037884986696 0.654 0.653 0.821 0.822
J-c-o 1D3 True O94 18.717172748316532 0.05716810416245473 18.995516371642445 0.06375291246738052 1.0203864013208326 0.11376397491265781 18.740268631662 0.06053688901646815 59136.97397616679 0.9065616702408295 0.598 0.596 0.888 0.89
