bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 None None 0.9236607659194882 0.041192267925557 17.682290002995515 0.029040456825942817 17.61512432724344 0.04067823342412647 59015.44961365055 0.44865840693749437 0.985 0.961 0.481 0.514
c-o  True O94 None None 0.9236551642342622 0.043646683029508186 17.682412667756434 0.030614752986001793 17.615412928970006 0.04464261743143618 59015.44913656703 0.4729727702817612 0.985 0.961 0.481 0.514
J-c-o 1D3 True F19 17.933702897521442 0.05017961247295219 0.9365757020942396 0.04017420461786535 17.680026778221542 0.03047278840164929 17.607339895004895 0.04520366496454 59015.114928197334 0.465354049539399 1.546 1.301 0.035 0.136
J-c-o 1D3 True O94 17.933898348118102 0.05145246827060185 0.9365642133627445 0.04210098899009494 17.680154559283384 0.03205227976818701 17.607629498724968 0.04916580172883061 59015.11455985635 0.4888726570330784 1.545 1.301 0.035 0.136
J-c-o dehvils True F19 17.97907687093695 0.055648555420632496 0.9159444530763706 0.039780981179795075 17.67292907898995 0.029072098201134645 17.604529986395633 0.04190138555150009 59015.29856644681 0.44916558890508357 1.084 1.038 0.348 0.409
J-c-o dehvils True O94 17.97927946808622 0.05792259768436435 0.9159352691730694 0.041644801563739495 17.673057436160143 0.03042243156440298 17.60482017525563 0.04545437182817698 59015.29819848899 0.47002505182074067 1.084 1.038 0.348 0.409
