bps_used variant success reddening_law st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 0.7883815352128581 0.13535918565071053 17.75275149266364 0.10129369157581279 17.738141305840866 0.16190751780697865 59267.782541709246 1.4526938898647621 None None 6.546 6.495 0.0 0.0
c-o  True O94 0.7883858054654154 0.13535819753380754 17.75284097155586 0.10129603589204624 17.738441867684788 0.16189903162726815 59267.78182900764 1.4528515101434032 None None 6.546 6.495 0.0 0.0
c-o-ztfg  True F19 0.7766651735484618 0.07452060708051328 17.802111433100546 0.0661744431109204 17.745098809944263 0.07731045265214742 59268.05516750589 0.577763204683829 17.5790009517202 0.05497728471462865 3.958 3.925 0.0 0.0
c-o-ztfg-ztfr  True F19 0.8068344161015886 0.05346084826141672 17.64293329181246 0.037926985277101255 17.82977557759956 0.06717051879310884 59267.72605868846 0.4707327991134916 17.568864481149955 0.05069182601336445 3.722 3.673 0.0 0.0
c-o-ztfg-ztfr  True O94 0.806826981813481 0.05649295706836477 17.64303645141282 0.0400122926423567 17.829947051890652 0.07224085437701679 59267.72598908843 0.48952796687536276 17.568851302846102 0.05461546672113391 3.72 3.672 0.0 0.0
c-o-ztfr  True F19 0.8113444511077282 0.059194225514276666 17.641364689196788 0.03949276499348514 17.728303715804813 0.07291529526311596 59267.637673696496 0.5375147290858713 None None 4.016 3.969 0.0 0.0
c-ztfg-ztfr  True F19 0.824522357475877 0.03717514637695018 17.562485796020606 0.026979971450709718 17.85451844660129 0.03478508441063569 59267.93898691293 0.3716321603119011 17.540081364081693 0.025355101480274547 0.743 0.726 0.834 0.853
o-ztfg-ztfr  True F19 0.8124201773452726 0.054716593997853266 17.64984348489595 0.03725551428966673 None None 59267.72394231004 0.4682118964045231 17.66662772739858 0.049208667729195146 3.062 3.029 0.0 0.0
ztfg-ztfr  True F19 0.8346782570371569 0.03423321592517093 17.62277529136688 0.024584877854333064 None None 59267.90888055794 0.35672704629775653 17.687713170318588 0.01967127549744386 0.325 0.316 0.999 0.999
ztfg-ztfr  True O94 0.8346942896000872 0.03457785435135137 17.62301092763949 0.024797561776878436 None None 59267.9086811766 0.3581504939548592 17.68771926370449 0.020202786996453767 0.325 0.316 0.999 0.999
