bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 None None 1.0634869929982784 0.15325987542001115 18.180860190099214 0.11188526393885131 18.121746455667214 0.07972936008190507 58724.41088773527 1.7089551679126982 1.707 1.692 0.038 0.041
c-o  True O94 None None 1.063490281380388 0.15326505817591668 18.18091664550932 0.11188476865410443 18.121880284074916 0.07972887473237464 58724.41068237324 1.7090512975851293 1.707 1.692 0.038 0.041
J-c-o 1D3 True F19 18.276144514611662 0.10522940919155609 1.0412258941086359 0.10517099533140316 18.16576133203048 0.09218728958855392 18.11142720415671 0.07170502270021153 58724.89133925747 1.2086830573623422 2.031 1.795 0.005 0.018
J-c-o 1D3 True F99 18.2771452453448 0.1094932321694572 1.0411755454020386 0.10989346077698921 18.167543065197894 0.09643171201007088 18.112333982537397 0.07496158172512674 58724.89112377458 1.2632138173419625 1.552 1.536 0.055 0.059
J-c-o 1D3 True O94 18.27622767199534 0.1094891816803604 1.0412206683572833 0.10989661219566767 18.16581119738682 0.09643499054354959 18.111560079410086 0.07496430703524853 58724.891199708305 1.2631624901529885 1.552 1.536 0.055 0.059
