bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 58873.9381057939 1.6782493611912452 34.409895548323966 0.4600225426019191 0.289456407948418 0.09632972056395846 0.9443958053907818 0.2688764286621797 1.05 1.027 0.379 0.392
J-c-o 1D3 True O94 0 58876.6005209327 10.209194151320784 32.21458415021969 1.8429899354804624 1.1890085198641103 1.304791703724383 5.589409838586777 1.6495141920803043 30.704 23.305 0.0 0.0
