bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 59830.54830045215 1.9187566796253037 7.975773204938871 0.574822419224626 1.3611073067608177 3.351681289606457 -0.7335254405390246 1.9994809869286292 0.555 0.553 0.944 0.944
c-o  True F19 59829.14945943404 0.4405386769105737 8.424595180665644 0.15245566426425822 -0.5073979444020695 0.6232195759831013 0.20185795263671075 0.1073859170683914 0.74 0.708 0.934 0.958
c-o  True F99 59829.217688412624 0.4398936894378335 8.335984421199147 0.14331809843398016 -0.41012076537563297 0.6428310606342321 0.1694397406412319 0.10372203291510522 0.612 0.611 0.992 0.992
c-o-ztfg  True F19 59829.28088199653 0.24680250413449098 8.341729529868546 0.07574014971237897 -1.2174075133383675 0.3866473219817833 0.17006548951984066 0.058757508658498665 0.815 0.759 0.872 0.936
c-o-ztfg  True F99 59829.48392449926 0.3835530597164373 8.220529824985286 0.0802201746534092 -1.1019571168557274 0.4636681661777177 0.11294916875980796 0.06634453567748509 0.638 0.636 0.99 0.99
c-o-ztfg-ztfr  True F19 59829.447257974694 0.21988968430799138 8.31924031454634 0.07248351270304636 -1.223234404645452 0.3492502934891343 0.12050443525885067 0.0518900698341303 0.866 0.784 0.806 0.929
c-o-ztfg-ztfr  True F99 59829.79106470123 0.32244075298891256 8.190560574789092 0.0772353689170059 -0.9533486939190288 0.4263810242296836 0.06328351439685861 0.05664153444567377 0.625 0.622 0.994 0.995
c-o-ztfr  True F19 59829.509283964995 0.3278723040253912 8.317980663528935 0.14600899151635963 -0.7485516090255959 0.48847140506610165 0.10466794001554358 0.10298059660533647 0.83 0.76 0.849 0.937
c-o-ztfr  True F99 59829.63374122131 0.3640495796752939 8.273651864644771 0.14145651746972202 -0.42943958441887464 0.569391701595501 0.10526234940398677 0.10105164940984164 0.622 0.618 0.993 0.993
c-ztfg  True F99 59829.8883049289 0.5241181212776688 8.170244247947384 0.10177327007946345 -1.1725066930078316 0.6383873454078974 0.11697736972978862 0.19150296814744427 0.557 0.554 0.963 0.964
c-ztfg-ztfr  True F19 59829.574131098976 0.22600970913119384 8.277178982420338 0.07644043655869087 -1.3861372749103755 0.3760282162023278 0.08265172513938454 0.05766357722739618 0.954 0.825 0.56 0.792
c-ztfg-ztfr  True F99 59830.12456693273 0.3599105682479771 8.132931351130972 0.08123117139351961 -1.0007737444527287 0.47833062734855086 0.021719205783406415 0.0637651626803776 0.48 0.478 0.993 0.993
c-ztfr  True F99 59829.99995375121 0.42613205970389006 8.199305027912828 0.18997599100766935 -0.5047813948872844 0.8235390491195171 0.050310874544754663 0.14076323615309874 0.511 0.509 0.979 0.98
J-c-o 1D3 True F99 59829.266666872194 0.38872790616486624 8.195655122942547 0.10142169803180308 -0.594187814452891 0.5992545867196098 0.08604775773007248 0.05190715196027013 0.604 0.599 0.994 0.995
J-c-o-ztfg-ztfr 1D3 True F19 59829.44696081848 0.21625248135557296 8.313572299832137 0.06149141395188155 -1.2365518985288049 0.3365710756720347 0.11534514621419711 0.03874281699433332 0.851 0.768 0.838 0.947
J-c-o-ztfg-ztfr 1D3 True F99 59829.44874002435 0.21625761688208522 8.177315406301487 0.06144184851346254 -1.2354837203017008 0.3366079099879537 0.07730384795582995 0.038709084242603206 0.552 0.521 1.0 1.0
J-o-ztfr 1D3 True F99 59829.47572534224 0.3548009197698685 8.198697806586564 0.09818396308620188 -1.1627775569387029 0.563098434959078 0.08529052644970414 0.06002147536000639 0.595 0.586 0.991 0.992
J-ztfg-ztfr 1D3 True F99 59829.634668145576 0.231037105067075 8.134294137628755 0.0652012234144998 -1.7310151657418178 0.3697929006283419 0.05029177045612938 0.03980969301631137 0.161 0.148 1.0 1.0
o  True F99 59828.41814870433 0.6884192150527532 8.680182542428613 2.1962473068678205 -1.2767347950893542 0.8409772675289401 0.4251381856070584 1.483144903105575 0.603 0.602 0.975 0.975
o-ztfg  True F99 59828.878293020476 0.5446717438294731 8.239732528957052 0.08708623373578162 -1.8581493228127701 0.6124891230143662 0.1425748887424877 0.07042427075538608 0.644 0.641 0.965 0.966
o-ztfg-ztfr  True F19 59829.45461198118 0.24283773913887338 8.301030399775716 0.07673989467570216 -1.5057935553953277 0.3725894544712115 0.11044934966557979 0.05432452859254124 0.899 0.787 0.697 0.887
o-ztfg-ztfr  True F99 59829.68653185013 0.9364685766770042 9.27329734130139 0.08725934074570568 -1.4007812610035146 1.0605805952955174 0.059241859128573174 0.06239749839610059 0.664 0.657 0.961 0.965
o-ztfr  True F99 59829.05482160239 0.5801651609557846 9.0774503085241 0.5360089798150787 -1.3430586381275456 0.7712821247780136 0.6915957185376861 0.3792274915692104 0.633 0.63 0.97 0.971
ztfg  True F99 59828.11459046909 2.564822423492842 108.06350019596454 144.41779887733935 -2.8627960015124563 2.1631726688773134 125.99361967064675 166.3075011148945 0.016 0.016 0.899 0.899
ztfg-ztfr  True F19 59829.628856291165 0.24974910064816985 8.240672969206852 0.07962013160790683 -1.808036283394252 0.3976368422821078 0.05994774971222508 0.059721608588260124 1.086 0.802 0.354 0.721
ztfg-ztfr  True F99 59830.14688180451 1.0333087957904266 8.097477182606463 0.09042821811322936 -1.395641015488788 1.1067901597152177 0.003694043693871647 0.06496621235790319 0.06 0.06 0.999 0.999
ztfr  True F99 59830.08982819773 3.780472325087565 8.12183119652651 19.367953752017762 -1.5753481406234342 6.44916539081253 0.023764349015626622 14.922642326574014 0.044 0.043 0.834 0.836
