bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  False O94 0 58857.82930481171 3.769228320115679 37.307974507366666 1.2904484887158467 1.9439506351245064 0.39417016504414154 0 0.06 None None None None
J-c-o 1D3 True O94 0 58830.90874551078 1.0229190398394599 37.77785496732553 0.2181431011277237 1.5939234011192123 0.08984975450943536 -0.04847418308813239 0.23260706819302074 2.443 2.133 0.003 0.01
