bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59735.106192008214 0.394542352548922 36.650444800200084 0.08971757032430625 1.0696732273919776 0.039587450510668594 0.0057185383388885834 0.06582383264122497 0.784 0.766 0.847 0.869
c-o  True F19 6 59735.10645358715 0.39454330028770584 36.65784241300474 0.08857640503894977 1.06966077280412 0.039587216232150176 -0.03297070616323425 0.06654287855739223 0.784 0.766 0.847 0.869
c-o-ztfg  True F19 6 59734.383070019285 0.3640044716737731 36.6496958810664 0.08805566556322313 1.1260376838821164 0.0418017725867983 -0.0012040825626069823 0.06238160657304095 1.117 1.067 0.241 0.332
c-o-ztfg-ztfr  True O94 0 59734.37950246016 0.3666589168457372 36.5742595395092 0.08798514055893528 1.124445449565746 0.03913906168779561 0.05063271092115434 0.06284227763318431 1.177 1.126 0.132 0.206
c-o-ztfg-ztfr  True F19 6 59734.37778715807 0.364969008529644 36.589742001104916 0.08558409276688411 1.1146737326054064 0.03862288765650633 0.02365914713836355 0.06202094233940059 1.199 1.146 0.107 0.174
c-o-ztfr  True F19 6 59735.07717758506 0.39142329443647034 36.58340948205391 0.0866070196348666 1.061220713139395 0.036745697576333676 -0.0025004050303963077 0.06621019963789301 1.033 1.005 0.405 0.465
c-ztfg-ztfr  True F19 6 59734.39171060121 0.38290604966173003 36.486283219160235 0.10051139803142681 1.1479997018927974 0.05392366860108214 0.09796928989724182 0.06538376917548286 2.009 1.905 0.0 0.0
J-c-o 1D3 True O94 0 59735.130163999514 0.39509177478483687 36.63514414340758 0.08998432381450608 1.0671879785336509 0.039459444298203084 0.012668464901162111 0.0658796090343271 0.8 0.781 0.835 0.86
J-c-o 1D3 True F19 6 59735.135621983114 0.3866656828026403 36.64133790971005 0.08715352302829797 1.0662726382855439 0.038126468267267045 -0.026032228433509774 0.06563374253418244 0.803 0.784 0.831 0.856
J-c-o 2D True F19 6 59735.13447356145 0.3862577395084715 36.64230446597017 0.08711952101831967 1.0663083535880635 0.03806513221395407 -0.026612651725974608 0.06561032006913317 0.79 0.772 0.849 0.871
J-c-o-ztfg 1D3 True F19 6 59734.387366770534 0.3661723049638422 36.64572621080202 0.08870639746594045 1.1240103119562208 0.04245083197330135 -0.00025266822755294995 0.06255551105960881 1.207 1.155 0.115 0.178
J-c-o-ztfg 2D True F19 6 59734.38698892136 0.3660226236265046 36.6465961059244 0.08869095110878647 1.124190461427582 0.042416088064634816 -0.0006456034190051286 0.06255060321963901 1.196 1.144 0.127 0.193
J-c-o-ztfg-ztfr 1D3 True O94 0 59734.38983525887 0.3680380845901626 36.575760554658615 0.0883632916582429 1.1250118332724277 0.03951296725512031 0.04957343516183614 0.062983148764546 1.227 1.175 0.077 0.13
J-c-o-ztfg-ztfr 1D3 True F19 6 59734.375436625625 0.3667803627910452 36.58974197328572 0.08600723118835592 1.1149369919322123 0.03915823897482219 0.023939468426237266 0.062132969032451385 1.269 1.215 0.048 0.088
J-c-o-ztfg-ztfr 2D True F19 6 59734.37506387574 0.3666870248205358 36.59015375411877 0.085996757436595 1.1149998659517157 0.039138010319851604 0.02372682422817525 0.06213108906666765 1.261 1.208 0.053 0.095
J-c-o-ztfr 1D3 True F19 6 59735.10171346746 0.3898197404177493 36.576139936736276 0.08642263420572295 1.0592590350750282 0.036490562968848846 -0.0007627419448595476 0.06604428856350433 1.0 0.973 0.475 0.536
J-c-o-ztfr 2D True F19 6 59735.1010546174 0.38959427975168337 36.576649204874656 0.0864149403439143 1.059254569223582 0.03646397443419365 -0.0011161584379651439 0.06603930777661637 0.991 0.965 0.496 0.556
J-c-ztfg-ztfr 1D3 True F19 6 59734.39134906758 0.3850545673868827 36.478348767750916 0.10116864614635177 1.1441656831715685 0.05451930340288818 0.10048127436563863 0.0655135996676701 2.076 1.973 0.0 0.0
J-c-ztfg-ztfr 2D True F19 6 59734.391197855344 0.38492975831944715 36.4781594741877 0.10123948459356995 1.144158823654228 0.054483054297991794 0.10058233695024979 0.06553306842665008 2.062 1.96 0.0 0.0
J-o-ztfg-ztfr 1D3 True F19 6 59734.316571574724 0.3814008245926783 36.61685415098269 0.08622978521416656 1.115621216161525 0.03964459847680919 0.008822733667815373 0.06199498510433687 1.057 1.014 0.348 0.445
J-o-ztfg-ztfr 2D True F19 6 59734.315434882694 0.38115152537852715 36.61747382659406 0.0862085497218796 1.1158319547121456 0.03961444039262835 0.008540267888367268 0.06198840020191435 1.047 1.004 0.371 0.468
J-ztfg-ztfr 1D3 True O94 0 59734.25769668671 0.37178445951684436 36.47489551393543 0.09345366547991941 1.14218000640513 0.04387927208058338 0.09535952062292244 0.06435490970547972 0.681 0.637 0.923 0.953
J-ztfg-ztfr 1D3 True F19 6 59734.25047666448 0.3698035115653821 36.52087791427243 0.0893176878334504 1.1442427036982998 0.043412981859471095 0.0723688238952344 0.06209078626715945 0.677 0.634 0.927 0.954
J-ztfg-ztfr 2D True F19 6 59734.24992907438 0.3694598495764503 36.52108364350818 0.08926176502176078 1.1443176736886675 0.04329036352286617 0.0722809041463217 0.06208005414654554 0.657 0.617 0.94 0.963
o-ztfg-ztfr  True F19 6 59734.30723781924 0.3814139080025987 36.630908843369184 0.0863370524747477 1.1181992047722473 0.03991496956672458 0.0013733635853918802 0.06202185869446635 1.079 1.037 0.306 0.394
ztfg-ztfr  True O94 0 59734.249194821794 0.36812504769051757 36.47703372200908 0.09211443636279547 1.1461710052814116 0.04288972968587443 0.09319234829874445 0.0640159438966037 0.632 0.592 0.947 0.967
ztfg-ztfr  True F19 6 59734.24936590578 0.36653963798510686 36.52437631517241 0.08838780704128663 1.1461274569622197 0.04224467143200766 0.07012528575501256 0.06189671981342533 0.632 0.592 0.947 0.967
