bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  False O94 0 59512.81079707399 19.02957243053623 38.17545252374659 0.744309544849994 1.3880566087790849 0.9255645798884208 1.4014098347822777 1.129626615933228 None None None None
J-c-o 1D3 True O94 0 59475.668001152175 7.001148190826918 38.28787167630162 0.5260776083805346 1.4485171735351423 0.2232503255333332 0.587164509202834 0.34452137764601565 0.109 0.108 0.998 0.998
