bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax Bmax e_Bmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True F19 None None 0.9757160250791708 0.09957851070359239 18.54283432697932 0.08894825507198911 18.449899523539177 0.10864243603489825 59176.076233972635 1.1103777473835013 None None 0.624 0.622 0.868 0.869
c-o  True O94 None None 0.975732777559127 0.09958988514727149 18.543045260018893 0.08894972711355335 18.450642753244285 0.10864902637677316 59176.07489406228 1.1106281415584187 None None 0.624 0.622 0.868 0.869
c-o-ztfg  True F19 None None 1.0443822590166842 0.0653481881132945 18.572358741191213 0.06034188450158503 18.35790247223609 0.07063206074785663 59175.5115723069 0.4973407034817465 18.673737174349036 0.03394162870550979 0.398 0.396 0.998 0.998
c-o-ztfg-ztfr  True F19 None None 1.0255145660838825 0.048288219339849774 18.571759561435343 0.03598779407372011 18.332893049184626 0.05987507667759586 59175.41581438919 0.4328891074987145 18.66786675538297 0.02930656379908374 0.366 0.364 1.0 1.0
c-o-ztfg-ztfr  True O94 None None 1.0254413606005062 0.04990986346184979 18.572252982463834 0.03722353997497195 18.333703431186407 0.0628158108565845 59175.415114877134 0.4420677370655346 18.667859254128604 0.030642939521807425 0.366 0.364 1.0 1.0
c-o-ztfr  True F19 None None 1.0085586612616868 0.05740282972450641 18.55925720086107 0.0419459027054076 18.467432119647157 0.06750283793141844 59175.69357147408 0.4951219979018169 None None 0.425 0.422 0.998 0.998
c-ztfg-ztfr  True F19 None None 1.0060927561536817 0.046465728381317496 18.572991109693206 0.035552670788695485 18.300808682741536 0.05793245659817453 59175.45880956558 0.4232200059395906 18.655856053081 0.029136113668573042 0.378 0.373 1.0 1.0
J-c-o 1D3 True O94 18.67394313951938 0.07907109961183544 1.0627835652291726 0.1653474144472446 18.642448440399534 0.11205119560042748 18.63220707702385 0.12227409611802721 59177.18551272338 1.4763247386319833 None None 0.885 0.844 0.597 0.649
J-c-o-ztfg-ztfr 1D3 True F19 18.653738632348983 0.06492422755710137 1.051963959061718 0.05844787527312083 18.588951871963683 0.04174441236365416 18.348375709205865 0.07001897981585095 59175.356397098694 0.48254991338419945 18.675305589945342 0.03320256306388709 0.558 0.526 0.994 0.997
J-c-o-ztfg-ztfr 1D3 True F99 18.658595179149543 0.06674201921690481 1.0519761465452562 0.06066333427271628 18.597119382738015 0.04329612466278793 18.353514058861478 0.07334651694928887 59175.356704349186 0.4951276078699914 18.677863723382934 0.03468670283700605 0.557 0.525 0.994 0.997
J-c-o-ztfg-ztfr 1D3 True O94 18.654103226750106 0.0667723215535194 1.0518734750950671 0.06068146577723678 18.589438256244666 0.04331892469192856 18.349159723053432 0.07340238604319232 59175.3556573547 0.49534193809893284 18.67529849849226 0.03471296438900944 0.558 0.526 0.994 0.997
J-ztfg-ztfr 1D3 True O94 18.62106675571739 0.05990896116568296 1.2323337564070331 0.034953982165226945 18.643662408631727 0.028418949729428662 None None 59175.07065573382 0.43979080468244963 18.714606171217536 0.023733454284631868 0.411 0.376 0.998 0.999
o-ztfg-ztfr  True F19 None None 1.0634561680224819 0.051017339111929856 18.57897996964474 0.03529730973416166 None None 59175.463026929385 0.4285718097429283 18.684374725831354 0.026002462167697492 0.303 0.301 1.0 1.0
ztfg-ztfr  True F19 None None 1.0877229655616247 0.048830409176508154 18.600023669274215 0.03178495067030467 None None 59175.41918583023 0.40221622433827325 18.69386456062224 0.021085151735685672 0.192 0.189 1.0 1.0
ztfg-ztfr  True O94 None None 1.0877068584064684 0.05055554835601768 18.600525218285945 0.03272823506098118 None None 59175.418811855925 0.4088055407914274 18.693885646142633 0.02189419798756183 0.192 0.189 1.0 1.0
