bps_used variant success reddening_law t0 e_t0 x0_mag e_x0_mag x1 e_x1 c e_c rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c  True F99 58992.119288454036 2.3182356119904015 7.045828897749239 1.462228270557042 1.3531025230477902 2.7906619596819056 -0.5273699736570125 2.4309159862715517 0.0 0.0 1.0 1.0
c-o  True F19 58990.80225239025 0.33878586448786135 7.8257839916683904 0.07752851939719892 1.0961052148479975 0.4248332599537131 0.4932497834647154 0.05856496792040934 2.121 1.709 0.001 0.015
c-o  True F99 58990.802262173864 0.33879104458270914 7.825973604108883 0.07753082128633548 1.0963035401226957 0.4248624314725434 0.4912950353805582 0.05856926804082923 2.121 1.709 0.001 0.015
c-o-ztfg  True F19 58990.76618159137 0.2964583812015049 7.990699114865338 0.05332304212011181 1.0650510818420518 0.36903039790233294 0.5818619919897166 0.04188210352244769 2.199 1.72 0.0 0.008
c-o-ztfg  True F99 58990.75159174527 0.2750572608294907 7.934229690911716 0.05113123100875535 1.0556693835487607 0.3410638952121093 0.5696799310742487 0.0395342858725728 1.933 1.865 0.001 0.002
c-o-ztfg-ztfr  True F19 58990.80817094281 0.27310480999471887 7.947085716448906 0.052222067781857444 1.0728599627315 0.3309702823800292 0.6052328725072369 0.039655243555723065 2.072 1.535 0.0 0.021
c-o-ztfg-ztfr  True F99 58990.8233943855 0.2515695644182005 7.948017707152611 0.05000995208980679 1.0957469701572944 0.3049292741962315 0.6047602627055706 0.03750649305717251 2.079 1.834 0.0 0.002
c-o-ztfr  True F19 58990.85391609826 0.30630044298887305 7.89959286990997 0.07561058647914667 1.107812554879437 0.37115831196179333 0.545105201991898 0.05582782264725048 2.366 1.783 0.0 0.005
c-o-ztfr  True F99 58990.86127795142 0.27890871811256884 7.849171414198535 0.07111046706882183 1.1280696694432173 0.3379257540178024 0.5360420791179015 0.05195828158587817 2.208 1.993 0.0 0.001
c-ztfg  True F99 58991.11961593208 0.4515684488448684 8.066185869433367 0.10685638188096912 0.8009809556481131 0.5964221823047747 0.795286032067089 0.12864199204513682 0.75 0.74 0.629 0.638
c-ztfg-ztfr  True F19 58991.08980366851 0.4234554734051011 8.095079431946578 0.06834267659709334 0.8676009826252765 0.5220307283760715 0.763192724283262 0.060682154404686606 1.006 0.814 0.442 0.646
c-ztfg-ztfr  True F99 58991.10732163192 0.4007049432585758 8.033737511937776 0.06518350856001219 0.8642844211890374 0.4957694767535025 0.7439895663070079 0.05716622513280612 0.566 0.552 0.883 0.893
c-ztfr  True F99 58991.31570029679 0.5587096034522545 7.974502516818513 0.10250467404849345 0.7764335439661736 0.6765588761093307 0.7005164409390336 0.08685044353721964 0.392 0.381 0.908 0.914
J 1D3 False F99 58990.58040996318 1.0 12.655293443664036 1.0 334401.069386033 1.0 -1.0337767714756545 1.0 None None None None
J 2D False F99 58990.699096581826 1.0 14.186754614536579 1.0 525539.2914735819 1.0 -0.6812863975099944 1.0 None None None None
J dehvils True F99 58987.218924524845 0.6201472052320379 -10.008665039026457 4.739639236794968 -19.296184842006596 2.3123215878100334 -5.503680594422651 1.683441336150945 24.368 3.394 0.0 0.017
J-c 1D3 True F99 58989.224276064975 0.11214682916201146 7.851534678019565 0.06524512975457726 -1.2346028057601175 0.9185037537513265 0.5824848154795723 0.03407690377414985 6.764 6.6 0.0 0.0
J-c 2D True F99 58989.29212198613 0.11664676810583094 7.8387796721052325 0.06508782661177538 -1.2455771207235746 0.9130916871015182 0.5702856897654109 0.03431475888691032 6.357 6.22 0.0 0.0
J-c dehvils True F99 58988.143946660966 0.12849115954124393 7.803646675908798 0.06194311733707045 -2.8086524595493314 0.9657355443074417 0.5557945518721595 0.03331667920162867 26.407 21.567 0.0 0.0
J-c-o 1D3 True F19 58990.2755001285 0.27833318962108716 7.974485289447198 0.059311705773815 0.7449265047398218 0.3822613997205165 0.5859936487372284 0.037618342665110244 10.672 2.604 0.0 0.0
J-c-o 1D3 True F99 58990.27571342365 0.27840839490403974 7.974453794425036 0.05932707371067998 0.7451173274221191 0.38234046216158424 0.5859751628093766 0.037632048046616635 10.54 2.594 0.0 0.0
J-c-o 2D True F19 58990.29458468065 0.2772162175495694 7.894472713241296 0.059596994533868686 0.7712330391357651 0.38435549373884376 0.5533535680831037 0.03826305626891445 7.193 2.446 0.0 0.0
J-c-o 2D True F99 58990.29358535317 0.2770508423035485 7.954892657454222 0.059651987334457375 0.7693317205959981 0.3841095141490088 0.5690730613151934 0.038294453493509614 7.643 2.542 0.0 0.0
J-c-o dehvils True F19 58990.26177475363 0.2668978718749061 7.839329142535453 0.05718015044205542 0.7914886898572147 0.3867145110572662 0.505251487746001 0.036194433947959466 32.777 2.734 0.0 0.0
J-c-o dehvils True F99 58990.2606147335 0.26676255992069026 7.899864960639734 0.05723085238748102 0.7893721508223401 0.3864586418155355 0.5210965909713832 0.0362219211708211 34.833 2.832 0.0 0.0
J-c-o-ztfg 1D3 True F99 58989.46047432794 0.10475540489449148 7.953701986838297 0.04201999303754091 0.26963585237172205 0.2831590064635551 0.5942601312938794 0.02706637416666307 4.027 3.335 0.0 0.0
J-c-o-ztfg 2D True F99 58989.53086198488 0.10586647030107094 7.945619258603302 0.04194733710971426 0.30717478582291136 0.2837810628939819 0.5862839853608717 0.02712928691681875 3.435 3.183 0.0 0.0
J-c-o-ztfg dehvils True F99 58988.64524191117 0.09979163611979208 7.935838651540471 0.041919360113110385 -0.15623596803157658 0.290356201347227 0.5764640944627147 0.027020954895625275 9.281 7.988 0.0 0.0
J-c-o-ztfg-ztfr 1D3 True F99 58989.52098111096 0.09876315074583102 7.935176104956215 0.04031381994330385 0.280583202595143 0.2511939851996446 0.6023085461674315 0.02626942629904303 3.683 3.367 0.0 0.0
J-c-o-ztfg-ztfr 2D True F19 58990.513268652605 0.23836827722469517 7.929734956394537 0.0440065812624736 0.8563717762465248 0.31328098615537786 0.5924941180034331 0.029738226562773657 6.226 2.144 0.0 0.0
J-c-o-ztfg-ztfr 2D True F99 58990.51220365299 0.23836143503310372 7.989468734774602 0.0440419297180518 0.8549944971105219 0.313178594860309 0.607752880458744 0.029761993489412247 6.355 2.258 0.0 0.0
