bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59597.692509946035 0.42606714002119506 36.7770017318601 0.13355595336611883 0.8919750741597309 0.04723769065746184 0.0732173624441268 0.10230818845945389 0.547 0.539 0.967 0.97
J-c-o 1D3 True O94 0 59597.55056147451 0.4375452864278073 36.717679626174565 0.12466327871273948 0.9000841999000176 0.04852106524156962 0.11828829593851586 0.09553872146169354 0.62 0.61 0.948 0.954
