bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  False O94 0 59525.373188570135 6.58342850795642 39.20981778267833 1.7547723763841547 0.6377331910803063 0.7747603887342983 0 0.06 None None None None
J-c-o 1D3 True O94 0 59502.39392020667 4.923621737691523 36.447925264120606 0.5430961667938977 0.9936782673904638 0.43563032757548825 1.4064535265789153 0.557187886967392 3.058 3.039 0.0 0.0
