bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 1.9759589129328308 0.2361561640095093 16.946709451428507 0.03389383189211599 16.628960366655868 0.18876235136582006 59495.98122442717 7.893807285764179 1.656 1.59 0.052 0.068
J-c-o 1D3 True O94 16.935967480658043 0.1037889114726783 1.149629148933777 0.06257843760729746 16.927276664056066 0.03972122644614777 17.103775867229842 0.0682259382544415 59517.642132770205 0.675751066030128 5.88 4.449 0.0 0.0
