bps_used variant success reddening_law Jmax e_Jmax st e_st rmax e_rmax Vmax e_Vmax Tmax e_Tmax rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 None None 0.5250578306856157 0.15202320846874895 17.192408294793406 0.14170129948523302 17.44276473394111 0.09372606475726489 59049.037965641604 1.8357037484601963 4.821 4.721 0.028 0.03
J-c-o 1D3 True O94 17.074318493758632 0.09025427856475446 0.9294116601622117 0.1671132249657989 17.19315057449385 0.107291569122723 17.426200346441107 0.07742615155948246 59050.34170567626 1.2495770847124619 113.989 93.634 0.0 0.0
