bps_used variant success reddening_law calibration Tmax e_Tmax DM e_DM st e_st EBVhost e_EBVhost rchi2_data rchi2_data_model fitprob_data fitprob_data_model
c-o  True O94 0 59836.25832831172 3.5253674220484363 38.8190684520566 0.8608070000751094 1.060433775270253 0.593244904803343 -0.009238238005581345 0.4830278418602556 4.863 4.855 0.0 0.0
c-o  True F19 6 59838.090905226156 7.252331584739 38.32362250736752 0.9235803116023029 1.9784029043208484 0.9159128740927003 1.0991764071102017 0.5572040801535221 2.08 2.078 0.01 0.01
c-o-ztfg  True F19 6 59819.04727256853 0.4905303502924474 38.3215893054942 0.11883837190898414 1.2200860068457822 0.05268538142388804 -0.08349910526020413 0.06866246931377047 0.615 0.611 0.962 0.964
c-o-ztfg-ztfr  True O94 0 59819.122473983705 0.49749327045802033 38.245396093546844 0.11220525271770933 1.223228954527019 0.05392584570441889 -0.08229941599164264 0.07197478988129571 0.559 0.556 0.985 0.986
c-o-ztfg-ztfr  True F19 6 59819.125998923635 0.48135728371966535 38.28930321677417 0.11214512084894342 1.2147285627137434 0.05140357080034689 -0.07357104574546014 0.06748093614000938 0.611 0.608 0.968 0.969
c-o-ztfr  True F19 6 59820.27663556975 0.6220212930410225 38.29020889666159 0.1300567471424251 1.1890353821904456 0.12200392033034224 -0.12626235977494565 0.08253207371276985 0.575 0.571 0.955 0.957
c-ztfg-ztfr  True F19 6 59818.75619697577 0.5139778198004937 38.1262661029626 0.14044053408351193 1.2318263801792093 0.058165047316668654 0.003115880728256278 0.07891363754214756 0.531 0.525 0.917 0.92
J-c-o 1D3 True F19 6 59819.827987682474 0.5804774507014385 38.077540749217604 0.13907144755439094 1.012280815791526 0.06353417332015376 -0.1074414847023228 0.07761876379529709 0.597 0.595 0.939 0.94
J-c-o 2D True F19 6 59819.82716009115 0.5814948915361385 38.07532802671586 0.1401285457015856 1.0118786116040854 0.06377974638188108 -0.10651608091253419 0.07788725364379906 0.599 0.597 0.938 0.939
J-c-o-ztfg 1D3 True F19 6 59819.42738474143 0.48667039237567 38.126624168961705 0.13020942733632276 1.0612535656965465 0.06983952531034972 -0.06708223282391702 0.06958022711496306 0.749 0.745 0.858 0.862
J-c-o-ztfg 2D True F19 6 59819.42819019738 0.48710064219082877 38.12811762977894 0.13116250795409687 1.0625488555670908 0.07071575682611667 -0.06707056652504015 0.0696475986394742 0.75 0.747 0.857 0.861
J-c-o-ztfg-ztfr 1D3 True F19 6 59819.429115043386 0.47455227989615456 38.09791424959299 0.12017268637063158 1.0550987125887563 0.06490875443745013 -0.05895752987296773 0.06806973121096101 0.722 0.719 0.894 0.898
J-c-o-ztfg-ztfr 2D True F19 6 59819.428820863 0.4747841961432285 38.098348355506 0.12071738401851748 1.0555417236617284 0.06528721296132148 -0.05891497662976396 0.06811285230719351 0.723 0.719 0.894 0.897
J-c-o-ztfr 1D3 True F19 6 59819.87145074752 0.5520697718448954 38.06833309732008 0.12929340322552876 1.009116203450607 0.05989351299899847 -0.1058181359463827 0.07560117618382893 0.553 0.551 0.968 0.968
J-c-o-ztfr 2D True F19 6 59819.869759555244 0.5532094135124196 38.066342756836264 0.13015351678221515 1.008765956304899 0.060102337917189816 -0.10495034515006763 0.07582307203786955 0.555 0.553 0.967 0.968
J-c-ztfg-ztfr 1D3 True F19 6 59818.83609013038 0.5219316773795087 37.98055968006473 0.15514840499897953 1.133026476020481 0.12528021953310686 0.027137482882983854 0.07598860593973136 0.568 0.565 0.901 0.903
J-c-ztfg-ztfr 2D True F19 6 59818.834552363085 0.5224237377522504 37.97852569277048 0.15752927351981227 1.1322772139724402 0.1268775986651578 0.02772406584896987 0.07613234523185036 0.571 0.567 0.899 0.902
J-o-ztfg-ztfr 1D3 True F19 6 59819.53298164818 0.5076603020214898 38.21581674640199 0.10618854550773728 1.2084289005549416 0.051601445748900236 -0.03591654352500779 0.06696474507267063 0.552 0.55 0.977 0.978
J-o-ztfg-ztfr 2D True F19 6 59819.53475921967 0.5080787486809887 38.216583667379446 0.10643379381951482 1.2089796823852534 0.05171040929166847 -0.03597258895174539 0.06699255188953732 0.553 0.55 0.977 0.978
J-ztfg-ztfr 1D3 True F19 6 59819.095020095985 0.4930053259777515 38.05892348876082 0.11663202588370145 1.2296794100060142 0.05180495049482619 0.03483353862660544 0.07169189204417366 0.362 0.357 0.953 0.955
J-ztfg-ztfr 2D True F19 6 59819.094408618024 0.49473955760949084 38.05833600309353 0.11759139176670387 1.2296154475065781 0.052074454280333984 0.03508368475181761 0.07191790752449943 0.366 0.361 0.951 0.954
o-ztfg-ztfr  True F19 6 59819.62113710742 0.5071135267355821 38.294733920512996 0.10918281238176382 1.2365385324443179 0.05272471457130073 -0.05391108951798118 0.06689720619110727 0.519 0.517 0.985 0.985
ztfg-ztfr  False O94 0 None None None None None None None None None None None None
ztfg-ztfr  True F19 6 59819.16771206017 0.4666421230689351 38.14568534323529 0.12122786180994256 1.2509865085301803 0.048935051345309566 0.011479885013844894 0.07136991526193849 0.281 0.276 0.972 0.974
